,RaceDesc,OverallJobAccess_D,lowwagelaborforce_D,Access30Transit_D,Access30Transit_ts_D,spatialmismatch_D,SAP,Agency,Language,stage,Age_bin,total_boardings
98258,2,3,4,3,2,4,0,0,0,2,4,0.0
98259,1,3,4,3,2,4,0,4,0,2,2,0.0
98260,0,3,4,3,2,4,0,4,0,2,2,17.0
98270,2,3,4,3,2,4,0,0,1,2,3,0.0
98271,2,3,4,3,2,4,0,1,0,1,1,0.0
98272,1,3,4,3,2,4,0,4,0,1,2,0.0
98274,0,3,4,3,2,4,0,1,0,1,2,0.0
98275,3,3,4,3,2,4,0,0,2,1,4,0.0
98276,3,3,4,3,2,4,0,1,0,1,0,0.0
98277,0,3,4,3,2,4,0,1,0,1,0,0.0
98278,0,3,4,3,2,4,0,0,0,1,0,0.0
98279,2,4,3,3,4,3,0,0,0,2,4,1.0
98280,0,4,3,3,4,3,0,0,0,2,2,171.0
98297,1,1,2,2,2,2,1,3,0,3,2,0.0
98298,0,1,2,2,2,2,0,0,0,3,2,20.0
98305,1,1,2,2,2,2,0,1,0,2,0,0.0
98306,0,1,2,2,2,2,1,2,0,2,5,16.0
98314,2,1,2,2,2,2,0,0,0,2,0,1.0
98315,0,1,2,2,2,2,0,1,0,1,2,0.0
98316,8,1,2,2,2,2,0,5,0,1,2,0.0
98317,2,1,2,2,2,2,0,0,0,1,0,1.0
98318,6,1,2,2,2,2,1,2,0,1,0,0.0
98319,4,1,2,2,2,2,0,0,0,1,2,0.0
98320,2,3,4,2,1,3,1,0,1,1,5,114.0
98341,3,3,2,1,1,2,0,5,0,1,1,0.0
98342,8,3,2,1,1,2,0,1,0,1,2,0.0
98343,0,3,3,2,2,2,0,0,0,1,3,1.0
98344,3,3,3,2,2,2,1,3,0,3,3,0.0
98345,1,3,3,2,2,2,0,1,0,2,4,0.0
98346,2,3,3,2,2,2,0,1,0,2,3,0.0
98347,1,3,3,2,2,2,1,0,0,3,2,21.0
98355,1,3,3,2,2,2,1,2,0,3,2,0.0
98356,0,3,3,2,2,2,0,0,0,2,1,308.0
98389,1,3,3,2,2,2,1,2,0,1,3,0.0
98390,0,3,3,2,2,2,0,1,0,1,3,0.0
98391,0,3,3,2,2,2,1,2,0,1,4,0.0
98392,0,3,3,2,2,2,1,0,0,1,0,32.0
98404,4,3,3,2,2,2,1,4,0,1,0,0.0
98405,2,3,3,2,2,2,0,1,0,1,2,0.0
98407,0,3,3,2,2,2,0,1,0,1,2,41.0
98421,0,3,3,2,2,2,0,1,0,1,2,0.0
98422,1,3,3,2,2,2,0,0,0,1,2,0.0
98423,3,3,3,2,2,2,0,0,0,1,0,23.0
98434,1,3,3,2,2,2,0,1,0,1,2,0.0
98435,0,3,3,2,2,2,1,2,0,1,3,0.0
98436,1,3,3,2,2,2,0,1,0,1,1,0.0
98437,4,3,3,2,2,2,1,0,0,1,4,6.0
98439,3,3,3,2,2,2,0,0,2,1,2,0.0
98440,2,3,4,3,1,4,0,0,5,2,4,7.0
98443,2,3,4,3,1,4,0,0,4,1,4,237.0
98464,0,3,4,3,1,4,0,0,0,2,4,0.0
98465,0,3,4,3,1,4,1,0,0,3,2,0.0
98466,8,3,4,3,1,4,0,1,0,1,1,0.0
98467,1,3,4,3,1,4,0,4,5,1,1,0.0
98468,5,3,4,3,1,4,0,0,0,1,2,0.0
98469,3,3,4,3,1,4,0,0,2,1,0,19.0
98475,1,3,4,3,1,4,0,1,0,1,1,0.0
98476,2,3,2,4,4,2,0,0,0,3,1,1.0
98477,2,3,2,4,4,2,0,0,0,1,0,87.0
98495,3,3,2,4,4,2,0,0,0,1,1,84.0
98513,2,4,1,4,4,1,0,0,0,1,0,25.0
98525,2,1,3,1,2,3,0,0,0,1,0,0.0
98526,1,4,3,2,3,2,0,4,0,2,1,0.0
98527,1,4,3,2,3,2,0,4,0,2,1,3.0
98528,1,4,3,2,3,2,0,0,0,3,1,0.0
98529,1,4,3,2,3,2,0,0,0,3,1,3.0
98530,0,4,3,2,3,2,0,0,0,2,1,22.0
98532,1,4,3,2,3,2,1,3,0,2,4,349.0
98557,2,4,3,2,3,2,0,0,0,1,0,18.0
98570,1,4,3,2,3,2,0,1,0,1,1,21.0
98580,4,4,3,2,3,2,1,0,1,1,5,153.0
98608,2,4,3,2,3,2,1,0,1,1,5,4.0
98610,2,4,3,2,3,2,1,0,1,1,5,9.0
98615,2,4,3,2,3,2,1,0,1,1,5,613.0
98659,2,4,3,2,3,2,1,0,4,1,4,134.0
98682,0,4,3,2,3,2,0,1,0,1,2,0.0
98683,1,4,3,2,3,2,0,1,0,1,4,1.0
98684,8,4,3,2,3,2,1,2,0,1,4,504.0
98716,0,4,3,2,3,2,0,1,0,1,2,4.0
98718,4,4,3,2,3,2,0,0,0,1,1,0.0
98719,4,4,3,2,3,2,1,0,4,1,5,8.0
98722,1,4,3,2,3,2,1,2,0,1,3,0.0
98723,4,2,4,3,1,4,0,0,0,1,4,0.0
98724,6,2,4,3,1,4,1,0,0,1,0,0.0
98725,0,2,4,3,1,4,1,2,0,1,1,0.0
98726,0,2,4,3,1,4,1,2,0,1,2,0.0
98727,0,3,2,4,4,2,0,0,0,2,1,0.0
98728,1,3,2,4,4,2,0,5,0,2,0,0.0
98729,3,3,2,4,4,2,0,4,0,1,0,0.0
98730,0,3,2,4,4,2,0,4,0,1,0,318.0
98741,0,2,3,4,4,3,0,4,0,2,1,0.0
98742,0,2,3,4,4,3,0,0,0,2,2,69.0
98769,0,2,3,4,4,3,0,4,0,1,2,10.0
98773,0,1,1,4,4,2,0,0,0,3,4,9.0
98777,0,1,1,4,4,2,0,5,0,2,2,0.0
98778,2,1,1,4,4,2,0,4,0,1,0,2.0
98779,3,4,1,4,4,1,0,0,0,2,1,42.0
98788,6,1,3,3,3,4,0,4,0,2,1,0.0
98789,2,1,3,1,1,3,0,4,0,1,1,0.0
98790,0,1,3,1,1,3,0,0,0,1,1,0.0
98791,8,1,2,1,1,3,0,1,0,1,1,0.0
98792,0,1,2,1,1,3,0,0,0,1,0,0.0
98793,5,3,3,1,1,3,0,0,0,4,0,0.0
98794,5,3,3,1,1,3,0,0,0,1,3,0.0
98795,6,1,1,2,3,2,0,4,0,1,3,57.0
98814,5,4,4,3,2,2,1,0,0,3,2,48.0
98824,2,4,4,3,2,2,0,4,5,2,4,185.0
98863,4,4,4,3,2,2,0,0,0,2,4,2.0
98864,0,4,4,3,2,2,0,1,5,1,4,0.0
98865,1,4,4,3,2,2,0,0,5,1,1,0.0
98866,2,4,4,3,2,2,0,0,0,1,3,0.0
98867,4,2,1,1,1,2,1,3,0,2,2,5.0
98869,2,1,2,4,4,3,0,4,0,2,1,451.0
98909,3,1,2,4,4,3,0,4,0,2,1,305.0
98939,4,1,2,4,4,3,0,1,0,1,4,0.0
98940,2,1,2,4,4,3,0,0,0,1,1,0.0
98941,4,4,3,4,4,1,0,4,5,2,3,0.0
98942,1,4,3,4,4,1,0,5,0,2,2,0.0
98943,0,4,3,4,4,1,0,1,0,2,1,2.0
98945,5,4,3,4,4,1,1,2,0,1,1,1.0
98946,1,4,3,4,4,1,1,0,0,1,2,68.0
98959,2,4,3,4,4,1,0,0,0,1,3,0.0
98960,2,4,3,4,4,1,0,0,1,1,3,0.0
98961,2,4,3,4,4,1,0,0,1,1,3,6.0
98962,1,4,2,3,3,2,1,2,0,2,2,63.0
98985,1,4,2,3,3,2,0,1,0,2,3,0.0
98986,0,4,2,3,3,2,1,3,0,2,1,349.0
99031,5,4,2,3,3,2,0,0,5,1,1,0.0
99032,3,3,2,1,2,2,0,0,2,1,2,7.0
99033,2,3,2,1,2,2,0,0,0,1,1,0.0
99034,5,3,2,1,2,2,0,0,0,2,0,15.0
99039,0,3,2,1,2,2,0,0,0,2,4,161.0
99072,0,3,2,1,2,2,0,0,0,1,0,108.0
99082,4,1,3,3,3,3,0,0,0,2,4,8.0
99085,0,1,3,3,3,3,1,0,0,1,3,4.0
99088,3,3,2,4,4,2,0,0,2,1,3,176.0
99117,1,4,1,4,4,1,0,0,0,2,2,332.0
99149,0,4,1,4,4,1,0,0,0,2,1,17.0
99156,2,4,1,4,4,1,0,0,0,2,1,51.0
99175,1,4,1,4,4,1,0,0,0,1,0,320.0
99216,3,4,1,4,4,1,0,0,0,1,0,170.0
99236,0,4,1,4,4,1,0,0,0,1,0,35.0
99243,0,4,1,4,4,1,0,0,0,1,1,44.0
99259,4,4,1,4,4,1,0,0,0,1,1,7.0
99265,2,2,3,1,1,3,0,3,0,1,0,23.0
99271,2,4,4,2,3,3,0,0,5,3,3,21.0
99273,0,4,4,2,3,3,0,1,0,2,4,0.0
99274,3,4,4,2,3,3,0,0,0,3,2,29.0
99287,2,4,4,2,3,3,1,3,5,2,5,0.0
99288,3,4,4,2,3,3,1,0,0,2,4,0.0
99289,0,4,4,2,3,3,1,2,0,2,3,0.0
99290,1,4,4,2,3,3,1,2,0,2,3,0.0
99291,0,4,4,2,3,3,0,1,0,1,4,0.0
99295,1,4,4,2,3,3,0,1,0,1,3,0.0
99297,0,4,4,2,3,3,0,1,0,1,2,0.0
99298,1,4,4,2,3,3,1,2,0,1,3,0.0
99300,2,1,3,3,1,3,0,0,5,2,4,0.0
99301,2,1,3,4,4,4,0,0,0,2,2,0.0
99302,2,2,4,1,1,4,0,0,0,2,0,0.0
99303,2,2,4,1,1,4,0,0,0,3,3,0.0
99304,2,2,4,1,1,4,0,0,0,3,0,0.0
99305,2,2,4,1,1,4,0,0,1,1,0,0.0
99306,2,2,4,1,1,4,0,0,1,1,4,239.0
99337,2,2,4,1,1,4,0,4,0,1,0,63.0
99348,0,2,4,1,1,4,0,1,0,1,0,36.0
99354,2,2,4,1,1,4,0,4,0,1,2,0.0
99355,0,2,4,1,1,4,0,1,0,1,2,0.0
99356,2,2,4,1,1,4,1,2,5,1,5,0.0
99357,5,2,4,1,1,4,1,3,0,2,1,0.0
99360,2,3,4,3,2,4,1,0,1,1,5,677.0
99404,5,3,4,3,2,4,1,2,0,1,1,0.0
99405,8,3,4,3,2,4,0,1,0,1,0,0.0
99406,0,3,4,3,2,4,1,2,0,1,1,0.0
99407,5,3,4,3,2,4,0,0,0,1,1,0.0
99408,3,4,1,2,2,1,0,0,2,3,4,160.0
99415,3,4,1,2,2,1,1,2,0,2,2,57.0
99421,0,4,1,2,2,1,0,0,0,1,0,0.0
99422,0,4,1,2,2,1,0,5,0,1,1,171.0
99439,3,4,1,2,2,1,0,0,2,1,2,0.0
99440,1,4,1,2,2,1,0,5,0,1,1,0.0
99441,1,2,4,2,3,4,0,4,0,1,1,0.0
99442,1,2,4,2,3,4,1,2,0,1,3,0.0
99443,3,2,4,2,3,4,0,5,0,1,2,79.0
99447,5,3,3,1,1,3,0,1,5,1,3,0.0
99448,1,3,3,1,1,3,0,0,0,1,1,461.0
99493,0,3,3,1,1,3,1,2,0,1,2,42.0
99505,1,3,3,1,1,3,0,1,0,1,1,0.0
99506,0,3,3,1,1,3,1,2,0,1,2,0.0
99507,0,3,3,1,1,3,1,2,0,1,3,0.0
99508,1,3,3,1,1,3,0,1,0,1,1,6.0
99513,1,4,3,3,3,1,0,0,0,2,4,0.0
99514,1,4,3,3,3,1,0,0,0,2,4,217.0
99535,3,4,3,3,3,1,0,0,0,1,3,0.0
99536,4,4,3,3,1,2,0,0,0,1,2,0.0
99538,0,4,3,3,1,2,0,1,0,2,4,0.0
99539,1,4,3,3,1,2,0,1,0,2,4,0.0
99540,6,4,3,3,1,2,1,2,0,1,1,0.0
99542,0,4,3,3,1,2,0,1,0,1,1,0.0
99543,0,4,3,4,4,3,0,1,0,1,3,0.0
99545,0,4,3,4,4,3,0,1,0,1,0,0.0
99546,3,2,1,4,4,1,0,0,0,1,0,187.0
99563,0,2,1,4,4,1,0,4,0,1,0,2.0
99565,0,2,1,4,4,1,0,0,0,1,0,22.0
99574,2,2,1,4,4,1,0,0,0,1,0,0.0
99575,7,2,1,4,4,1,0,0,0,1,0,32.0
99583,1,2,1,4,4,1,0,4,0,1,0,0.0
99584,2,2,1,4,4,1,0,0,0,1,0,9.0
99591,0,2,1,4,4,1,0,0,0,1,0,3.0
99593,2,2,1,4,4,1,0,4,0,1,0,82.0
99609,0,2,1,4,4,1,0,4,0,1,0,14.0
99620,0,2,1,4,4,1,0,0,0,1,1,13.0
99632,3,2,1,4,4,1,0,0,0,1,0,0.0
99635,2,2,1,4,4,1,0,0,0,1,2,0.0
99636,0,3,2,4,4,2,0,4,0,2,3,250.0
99661,7,3,2,4,4,2,1,3,0,2,1,26.0
99674,1,3,2,4,4,2,1,3,0,1,4,951.0
99700,4,3,2,4,4,2,0,0,0,1,2,0.0
99701,1,3,4,1,1,4,0,0,0,2,3,384.0
99722,0,3,4,1,1,4,0,4,0,1,2,0.0
99723,2,2,4,2,3,4,0,0,0,2,2,53.0
99730,2,4,2,3,3,1,1,0,1,2,5,0.0
99732,0,3,2,1,1,2,0,0,0,1,1,0.0
99733,0,1,4,2,2,4,0,5,0,1,2,0.0
99734,2,3,3,1,2,3,0,0,0,1,1,0.0
99735,3,3,3,1,2,3,0,0,0,1,0,10.0
99738,0,3,3,1,2,3,1,0,0,1,4,0.0
99739,7,4,3,4,3,2,1,2,0,3,1,0.0
99740,1,4,3,4,3,2,1,3,0,2,1,0.0
99741,1,4,3,4,3,2,0,1,0,2,2,0.0
99742,3,4,3,4,3,2,0,0,2,1,1,523.0
99790,1,4,3,4,3,2,0,1,0,1,0,141.0
99818,0,4,3,4,4,2,0,0,0,3,4,7.0
99823,0,4,3,4,4,2,0,0,0,1,2,117.0
99835,4,4,3,4,4,2,0,0,0,3,0,0.0
99836,0,4,3,4,4,2,0,0,0,2,1,4.0
99838,0,4,3,4,4,2,0,0,0,1,1,124.0
99860,8,4,3,4,4,2,0,0,0,1,1,47.0
99866,3,2,2,1,2,3,0,0,2,1,5,9.0
99869,1,2,2,1,2,3,1,3,5,2,5,0.0
99870,2,2,2,1,2,3,0,4,5,1,0,0.0
99871,3,2,2,1,2,3,0,0,2,1,5,5.0
99872,0,2,2,1,2,3,0,1,0,1,1,0.0
99873,4,2,2,1,2,3,0,5,0,1,1,0.0
99874,4,3,1,3,3,1,0,0,0,1,2,2.0
99875,4,3,1,3,3,1,0,0,0,1,1,0.0
99876,0,3,1,3,3,1,0,0,0,1,3,56.0
99893,5,4,3,4,4,2,0,0,0,2,1,10.0
99897,0,4,3,4,4,2,0,0,0,4,1,0.0
99899,0,4,3,4,4,2,1,2,0,1,3,173.0
99934,0,4,3,4,4,2,0,0,0,1,1,8.0
99937,2,4,1,3,3,1,0,0,0,4,3,0.0
99938,2,4,1,3,3,1,0,0,0,2,0,0.0
99939,2,4,1,3,3,1,1,0,1,1,5,656.0
99984,1,2,4,1,1,4,1,2,0,1,3,32.0
99995,1,2,4,1,1,4,0,1,0,2,3,0.0
99996,2,2,4,1,1,4,1,0,0,2,5,5.0
99999,1,2,4,1,1,4,0,1,0,2,2,0.0
100000,0,2,4,1,1,4,0,1,0,1,4,0.0
100001,3,2,4,1,1,4,0,5,2,1,2,0.0
100002,1,2,4,1,1,4,1,0,0,1,4,0.0
100003,1,2,4,1,1,4,1,0,0,1,4,300.0
100028,5,2,4,1,1,4,0,0,0,1,2,0.0
100029,1,2,4,1,1,4,1,2,0,1,1,0.0
100030,1,2,4,1,1,4,0,0,5,1,0,0.0
100031,6,2,4,1,1,4,0,1,0,1,2,0.0
100032,2,2,4,1,1,4,0,0,0,1,2,0.0
100034,1,2,4,1,1,4,0,0,0,1,1,0.0
100035,1,2,4,1,1,4,0,0,0,1,3,0.0
100036,1,2,4,1,1,4,1,0,0,1,5,0.0
100037,0,3,2,4,4,2,0,0,5,2,1,0.0
100038,0,4,2,4,4,2,0,4,0,1,1,0.0
100039,0,4,2,4,4,2,0,4,0,1,1,6.0
100040,0,4,2,4,4,2,0,0,0,2,1,0.0
100041,0,4,2,4,4,2,0,0,0,2,1,6.0
100046,0,4,2,4,4,2,0,4,0,1,1,24.0
100056,5,4,2,4,4,2,0,0,0,1,4,0.0
100057,0,1,4,2,1,4,0,0,0,3,4,0.0
100058,2,1,4,2,1,4,1,0,1,1,5,7.0
100061,2,1,4,2,1,4,1,0,1,1,5,0.0
100063,2,1,4,2,1,4,1,2,4,1,5,46.0
100087,0,1,4,2,1,4,0,0,0,1,0,0.0
100088,4,1,4,2,1,4,0,0,0,1,2,0.0
100089,0,2,2,4,4,2,0,4,0,1,3,11.0
100093,0,2,2,4,4,2,0,0,0,2,2,490.0
100136,4,2,2,4,4,2,1,3,0,1,5,0.0
100137,2,2,2,4,4,2,0,0,0,1,1,0.0
100138,2,2,2,4,4,2,1,0,1,1,5,140.0
100174,0,2,2,4,4,2,0,1,0,1,4,0.0
100176,0,4,1,4,4,1,0,0,0,2,1,63.0
100190,2,4,1,4,4,1,0,0,0,2,0,0.0
100192,0,4,1,4,4,1,0,4,0,1,1,180.0
100218,0,4,1,4,4,1,0,0,0,1,0,21.0
100224,2,3,2,2,2,2,1,0,1,1,5,0.0
100225,1,3,2,2,2,2,0,1,0,1,2,0.0
100226,3,3,2,2,2,2,0,0,2,1,2,2.0
100228,1,3,2,2,2,2,0,1,0,1,3,0.0
100230,0,4,1,4,4,1,1,0,0,2,3,10.0
100236,5,2,4,3,1,4,0,5,5,1,1,0.0
100237,1,2,4,3,1,4,1,2,0,2,0,2.0
100238,1,2,4,3,1,4,1,2,0,2,3,101.0
100248,1,2,4,3,1,4,0,4,0,1,0,44.0
100267,2,2,4,3,1,4,0,0,0,1,4,0.0
100268,2,2,4,3,1,4,0,0,0,1,1,26.0
100283,1,2,4,3,1,4,1,2,0,1,0,5.0
100286,1,2,4,3,1,4,1,4,0,1,0,45.0
100294,3,2,4,3,1,4,0,3,0,1,2,33.0
100308,3,2,4,3,1,4,0,0,0,1,0,0.0
100309,0,2,4,3,1,4,0,0,0,1,1,0.0
100310,0,4,3,3,3,2,1,3,0,3,3,4.0
100312,0,4,3,3,3,2,0,1,0,2,4,0.0
100313,0,4,3,3,3,2,1,3,0,3,1,126.0
100352,2,4,3,3,3,2,1,3,1,1,5,0.0
100353,2,4,3,3,3,2,1,3,1,1,5,118.0
100354,1,4,3,3,3,2,1,0,0,1,4,281.0
100385,0,4,3,3,3,2,0,0,0,1,2,0.0
100386,5,4,3,3,3,2,0,0,0,1,1,0.0
100387,2,4,3,3,3,2,1,2,0,1,5,0.0
100388,1,3,2,4,4,2,1,0,0,2,3,598.0
100416,0,3,2,4,4,2,0,4,0,2,1,4.0
100419,1,3,2,4,4,2,1,3,0,3,2,253.0
100444,0,3,2,4,4,2,0,1,0,1,2,10.0
100447,0,3,2,4,4,2,1,0,0,1,1,0.0
100448,2,4,4,3,3,2,0,0,1,2,3,0.0
100449,0,4,4,3,3,2,0,0,0,4,1,67.0
100465,4,4,4,3,3,2,0,0,0,2,1,2.0
100467,0,4,4,3,3,2,0,0,0,2,3,0.0
100468,2,4,4,3,3,2,0,1,1,1,5,3.0
100470,0,4,4,3,3,2,0,0,0,1,1,81.0
100487,0,4,4,3,3,2,0,1,0,1,2,0.0
100488,0,4,4,3,3,2,0,0,0,1,0,5.0
100491,0,4,4,3,3,2,0,0,0,1,0,4.0
100494,0,1,4,1,2,4,0,1,0,1,2,0.0
100495,0,1,3,4,4,3,0,1,0,2,2,5.0
100499,0,1,3,4,4,3,0,1,5,2,3,0.0
100500,3,1,3,4,4,3,0,1,0,2,1,0.0
100501,0,1,3,4,4,3,0,4,0,1,4,91.0
100534,3,1,3,4,4,3,0,0,2,1,0,0.0
100535,5,1,3,4,4,3,0,1,0,1,3,1.0
100536,0,1,3,4,4,3,0,0,0,1,0,0.0
100537,0,1,3,4,4,3,0,0,0,1,0,2.0
100538,0,4,3,2,1,3,0,4,0,2,1,270.0
100576,4,4,3,2,1,3,0,0,0,1,1,23.0
100580,1,4,3,2,1,3,0,0,0,1,1,0.0
100581,0,1,3,2,2,3,1,2,0,1,0,0.0
100582,0,1,3,2,2,3,0,1,0,1,3,0.0
100583,0,4,1,4,4,1,0,4,0,1,4,3.0
100585,3,3,3,3,1,3,0,0,0,3,1,0.0
100586,6,3,3,3,1,3,1,2,0,2,1,0.0
100587,3,3,3,3,1,3,0,0,2,2,1,62.0
100602,2,3,3,3,1,3,0,4,0,2,3,5.0
100605,0,3,3,3,1,3,0,0,0,2,0,29.0
100616,1,3,3,3,1,3,0,0,0,1,0,0.0
100617,2,3,3,3,1,3,0,1,0,1,2,0.0
100618,0,3,3,3,1,3,1,2,0,1,1,0.0
100619,0,3,3,3,1,3,0,0,0,1,1,0.0
100622,2,3,3,3,1,3,0,0,5,1,2,0.0
100623,2,3,3,3,1,3,0,0,0,1,0,0.0
100625,1,3,4,2,3,4,1,0,0,2,3,0.0
100626,0,1,3,1,1,4,0,0,0,1,3,0.0
100627,0,1,1,2,2,2,0,1,0,2,1,0.0
100628,0,1,1,2,2,2,0,0,0,1,3,138.0
100667,0,1,1,2,2,2,0,0,0,1,1,184.0
100706,4,1,1,2,2,2,1,0,0,1,1,0.0
100707,0,1,1,2,2,2,0,0,0,1,3,0.0
100708,0,1,1,2,2,2,0,1,0,1,2,0.0
100709,6,3,2,1,1,2,0,1,0,1,2,0.0
100710,1,3,2,1,1,2,1,2,0,1,1,0.0
100713,8,2,4,2,2,4,0,0,0,3,1,0.0
100714,1,2,4,2,2,4,1,2,0,3,2,53.0
100727,1,2,4,2,2,4,1,2,0,1,1,84.0
100737,4,2,4,2,2,4,0,0,0,1,0,0.0
100738,4,2,4,2,2,4,0,1,0,1,1,0.0
100739,1,2,4,2,2,4,0,1,0,1,1,0.0
100740,1,2,4,2,2,4,0,0,0,1,2,0.0
100742,1,2,4,2,2,4,1,2,0,1,0,6.0
100744,2,1,4,1,2,4,0,0,0,1,2,109.0
100760,1,2,3,1,1,4,0,0,0,1,1,0.0
100761,1,2,3,1,1,4,0,1,0,1,0,0.0
100762,2,4,4,3,3,4,1,0,1,2,5,3.0
100764,4,3,1,4,4,1,0,0,0,2,2,4.0
100766,3,3,1,4,4,1,0,0,0,1,0,103.0
100784,3,3,1,4,4,1,0,0,0,1,0,62.0
100793,3,3,1,4,4,1,0,0,0,1,0,24.0
100799,3,3,1,4,4,1,0,4,0,1,1,13.0
100803,0,3,1,4,4,1,0,0,0,1,0,434.0
100841,0,3,1,4,4,1,0,1,0,1,1,0.0
100843,3,3,1,4,4,1,0,0,0,1,1,0.0
100844,0,1,1,4,4,1,0,1,0,1,3,0.0
100845,0,1,1,4,4,1,0,4,0,1,0,276.0
100872,4,1,1,4,4,1,0,0,0,1,4,4.0
100874,0,2,3,2,1,3,1,3,0,1,3,134.0
100882,2,2,3,2,1,3,0,0,0,2,1,0.0
100883,4,2,3,2,1,3,0,0,0,2,0,15.0
100888,5,2,3,2,1,3,1,2,0,1,2,0.0
100889,1,2,3,2,1,3,0,1,0,1,2,0.0
100890,0,2,3,2,1,3,1,3,0,1,4,132.0
100898,0,3,2,2,2,2,0,0,0,2,0,7.0
100902,0,3,2,2,2,2,0,1,0,2,3,0.0
100903,1,3,2,2,2,2,0,0,0,2,2,0.0
100904,2,3,2,2,2,2,1,0,1,1,5,128.0
100924,3,2,3,1,1,3,0,0,2,1,0,0.0
100925,1,2,3,1,1,3,0,1,0,1,2,0.0
100926,0,2,3,1,1,3,0,0,0,1,4,0.0
100927,3,2,2,2,1,2,0,1,2,2,3,18.0
100936,3,2,2,2,1,2,0,1,2,1,0,6.0
100940,0,1,4,3,2,4,1,0,0,2,4,11.0
100943,0,1,4,3,2,4,0,0,0,1,0,0.0
100944,1,1,4,3,2,4,0,1,5,1,4,523.0
100971,1,1,4,3,2,4,1,2,0,1,2,19.0
100976,2,1,4,3,2,4,1,2,0,1,1,0.0
100977,3,1,4,3,2,4,0,1,0,1,3,6.0
100979,1,1,4,3,2,4,1,4,0,1,0,0.0
100982,1,1,4,3,2,4,1,4,0,2,0,0.0
100984,1,4,2,4,4,1,1,2,0,2,3,303.0
101009,7,4,2,4,4,1,0,0,0,2,3,0.0
101010,3,4,2,4,4,1,0,4,2,1,0,0.0
101011,3,4,2,4,4,1,0,4,0,1,0,18.0
101017,4,4,2,4,4,1,0,0,0,1,0,87.0
101025,0,4,2,4,4,1,0,0,0,1,1,85.0
101049,1,1,2,1,1,3,1,2,0,1,2,0.0
101050,3,4,1,1,1,1,0,0,2,2,3,93.0
101066,2,4,1,1,1,1,0,0,0,1,3,57.0
101077,0,4,1,1,1,1,0,5,0,1,1,13.0
101082,5,4,1,1,1,1,0,1,0,1,1,3.0
101083,0,2,1,2,3,2,0,0,0,1,1,0.0
101084,3,2,1,2,3,2,0,0,0,1,1,0.0
101085,0,2,1,2,3,2,1,0,0,1,4,959.0
101118,0,2,1,2,3,2,0,1,0,1,3,0.0
101119,4,2,1,4,4,2,0,0,0,1,1,135.0
101159,0,2,1,4,4,2,0,0,0,2,2,70.0
101171,4,2,1,4,4,2,0,0,0,2,0,97.0
101177,0,2,1,4,4,2,0,1,0,2,3,10.0
101181,0,2,1,4,4,2,0,1,0,2,3,0.0
101182,7,2,1,4,4,2,0,4,0,1,1,0.0
101184,4,2,1,4,4,2,0,0,0,1,3,0.0
101185,0,2,1,4,4,2,0,1,0,1,4,14.0
101193,0,2,1,4,4,2,0,1,0,1,1,0.0
101194,3,2,1,4,4,2,0,1,0,1,2,0.0
101195,2,2,2,1,1,3,0,1,0,1,1,0.0
101196,0,2,2,1,1,3,0,0,0,3,3,0.0
101197,0,2,2,1,1,3,0,0,0,2,1,0.0
101198,0,2,2,1,1,3,0,1,0,1,2,0.0
101199,2,4,3,4,3,1,0,0,0,3,4,0.0
101200,0,4,3,4,3,1,0,5,0,2,0,0.0
101201,2,4,3,4,3,1,0,0,0,1,0,0.0
101202,3,2,4,3,1,4,0,0,2,3,3,4.0
101203,2,2,4,3,1,4,1,0,1,1,5,215.0
101241,2,2,4,3,1,4,1,0,1,1,5,11.0
101245,2,2,4,3,1,4,1,2,1,1,5,0.0
101246,2,2,4,3,1,4,1,0,1,1,5,37.0
101261,2,2,4,3,1,4,1,0,1,1,5,28.0
101273,2,2,4,3,1,4,0,1,1,1,5,3.0
101275,2,2,4,3,1,4,1,2,1,1,5,20.0
101282,5,2,4,3,1,4,1,2,1,1,5,10.0
101288,2,2,4,3,1,4,1,2,1,1,5,17.0
101296,2,2,4,3,1,4,1,2,1,1,5,5.0
101299,2,2,4,3,1,4,1,2,1,1,5,7.0
101303,2,2,4,3,1,4,1,2,1,1,5,3.0
101305,2,2,4,3,1,4,1,2,0,1,5,19.0
101319,2,2,4,3,1,4,1,2,1,1,5,15.0
101320,2,2,4,3,1,4,1,4,1,2,5,0.0
101321,2,2,4,3,1,4,1,4,1,2,5,15.0
101342,2,2,4,3,1,4,1,2,0,1,5,0.0
101345,2,2,4,3,1,4,0,1,1,1,5,0.0
101347,2,2,4,3,1,4,1,0,1,1,5,14.0
101351,0,2,4,3,1,4,1,0,5,1,5,0.0
101352,2,2,4,3,1,4,1,0,1,1,5,4.0
101355,2,2,4,3,1,4,1,2,1,1,5,11.0
101364,2,2,4,3,1,4,1,0,1,1,5,9.0
101369,2,2,4,3,1,4,1,2,1,1,5,10.0
101374,2,2,4,3,1,4,1,2,0,1,5,11.0
101379,2,2,4,3,1,4,1,3,5,1,5,0.0
101380,2,2,4,3,1,4,1,3,1,1,5,1.0
101381,2,2,4,3,1,4,0,1,1,1,5,2.0
101385,1,2,4,3,1,4,0,0,5,1,1,17.0
101393,1,2,4,3,1,4,0,0,5,1,1,1.0
101394,6,2,4,3,1,4,0,1,0,1,1,0.0
101402,0,2,4,3,1,4,0,0,0,1,0,0.0
101403,2,2,4,3,1,4,1,0,0,1,5,0.0
