,RaceDesc,Initial_Load,id,OverallJobAccess,lowwagelaborforce,Access30Transit,Access30Transit_ts,MSA,spatialmismatch,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,count_enroll
66589,0,0,236002,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,4,0,1,1
66590,0,0,235944,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,4,0,1,1
66591,0,0,235998,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,4,0,1,1
66592,2,0,235990,0.9066677689552308,120,0.2145665436983108,0.1598124504089355,Seattle,0.0277659855782985,1,0,2,2,0,2,0,6,6,0,0,4,0,0,1
66650,0,0,173138,1.5020155906677246,342,0.0001178112725028,0.0001178112725028,Seattle,0.0618472918868064,2,1,0,0,1,6,3,0,0,3,0,4,0,3,2
66680,0,0,152580,0.6711596250534058,274,0.0757917016744613,0.0633558630943298,Seattle,0.0688773319125175,0,0,1,1,1,1,1,4,4,4,0,4,0,1,2
66690,3,2,249368,0.6711596250534058,274,0.0757917016744613,0.0633558630943298,Seattle,0.0688773319125175,0,0,1,1,1,1,1,4,4,4,0,5,2,2,1
66725,0,1,242286,0.4381658732891083,427,0.0057313893921673,0.0057313893921673,Seattle,0.1157842725515365,0,2,0,0,3,0,5,1,2,8,1,0,5,5,1
66738,3,0,119124,0.6984807848930359,535,0.011142554692924,0.0029766054358333,Seattle,0.1332458257675171,0,3,0,0,3,1,7,1,1,9,0,0,0,0,2
66745,8,0,157210,0.6984807848930359,535,0.011142554692924,0.0029766054358333,Seattle,0.1332458257675171,0,3,0,0,3,1,7,1,1,9,0,1,0,4,2
66772,5,0,242334,0.6984807848930359,535,0.011142554692924,0.0029766054358333,Seattle,0.1332458257675171,0,3,0,0,3,1,7,1,1,9,0,1,0,2,1
66797,2,1,153390,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,1,2,5,3,2
66798,1,0,68224,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,0,4,0,3,2
66799,5,1,193282,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,1,2,0,2,2
66800,5,1,167592,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,1,2,0,2,2
66801,2,0,5646,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,0,4,0,2,2
66811,2,1,245688,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,1,4,5,0,1
66815,0,0,242914,1.390711545944214,177,0.4709572196006775,0.3067021667957306,Seattle,0.033681221306324,2,0,3,3,0,5,0,7,7,0,0,4,0,2,1
66823,6,1,177226,1.480714201927185,618,0.1548058092594146,0.0142615865916013,Seattle,0.1128767356276512,2,3,2,1,3,6,8,6,2,8,1,2,0,4,2
66837,0,0,244454,1.480714201927185,618,0.1548058092594146,0.0142615865916013,Seattle,0.1128767356276512,2,3,2,1,3,6,8,6,2,8,0,4,0,2,1
66838,1,0,244112,1.480714201927185,618,0.1548058092594146,0.0142615865916013,Seattle,0.1128767356276512,2,3,2,1,3,6,8,6,2,8,0,0,0,0,1
66839,1,0,244412,1.480714201927185,618,0.1548058092594146,0.0142615865916013,Seattle,0.1128767356276512,2,3,2,1,3,6,8,6,2,8,0,0,0,0,1
66840,8,1,245202,1.480714201927185,618,0.1548058092594146,0.0142615865916013,Seattle,0.1128767356276512,2,3,2,1,3,6,8,6,2,8,1,2,5,0,1
66872,1,0,177268,2.2868096828460693,240,0.9565324187278748,0.5296642780303955,Seattle,0.0274112336337566,3,0,3,3,0,9,1,8,8,0,0,4,0,3,2
66889,1,1,238662,2.2868096828460693,240,0.9565324187278748,0.5296642780303955,Seattle,0.0274112336337566,3,0,3,3,0,9,1,8,8,0,1,2,0,1,1
66931,1,0,173914,1.2522013187408447,531,0.0337419435381889,0.0285620708018541,Seattle,0.1072877421975135,1,3,1,1,3,4,7,2,3,7,0,0,0,4,2
66973,5,0,241368,1.2522013187408447,531,0.0337419435381889,0.0285620708018541,Seattle,0.1072877421975135,1,3,1,1,3,4,7,2,3,7,0,1,0,0,1
67024,4,1,185684,2.2586379051208496,216,0.663692831993103,0.5418015718460083,Seattle,0.025186713784933,3,0,3,3,0,9,0,7,8,0,1,0,0,0,1
67055,1,0,11182,0.4894869327545166,262,0.3863865733146667,0.1805357038974762,Seattle,0.0699017494916915,0,0,2,2,1,0,1,7,7,4,0,4,0,2,3
67095,3,0,249260,1.304866909980774,415,0.0028636769857257,0.0004685528110712,Seattle,0.0819945931434631,2,2,0,0,2,5,5,0,0,5,0,0,2,1,1
67096,3,0,249258,1.304866909980774,415,0.0028636769857257,0.0004685528110712,Seattle,0.0819945931434631,2,2,0,0,2,5,5,0,0,5,0,0,2,1,1
67107,0,0,236292,1.304866909980774,415,0.0028636769857257,0.0004685528110712,Seattle,0.0819945931434631,2,2,0,0,2,5,5,0,0,5,0,1,0,1,1
67160,4,0,237378,0.3490448594093323,504,0.0255684498697519,0.0078078359365463,Seattle,0.14047671854496,0,2,0,0,3,0,7,2,2,9,0,0,0,4,1
67161,8,2,237358,0.3490448594093323,504,0.0255684498697519,0.0078078359365463,Seattle,0.14047671854496,0,2,0,0,3,0,7,2,2,9,0,0,0,2,1
67162,6,1,243616,0.3490448594093323,504,0.0255684498697519,0.0078078359365463,Seattle,0.14047671854496,0,2,0,0,3,0,7,2,2,9,1,2,0,0,1
67163,0,0,235666,0.3490448594093323,504,0.0255684498697519,0.0078078359365463,Seattle,0.14047671854496,0,2,0,0,3,0,7,2,2,9,0,0,0,0,1
67246,2,0,235628,0.6919653415679932,661,0.0220865029841661,0.0220865029841661,Seattle,0.1649927198886871,0,3,0,1,3,1,8,2,3,9,0,0,0,4,1
67247,3,6,237258,0.6919653415679932,661,0.0220865029841661,0.0220865029841661,Seattle,0.1649927198886871,0,3,0,1,3,1,8,2,3,9,0,0,2,2,1
67267,2,0,206994,0.7877764701843262,194,0.0585672557353973,0.0265267714858055,Seattle,0.0468464829027652,0,0,1,1,0,2,0,3,3,1,0,0,0,4,2
67276,0,0,240232,0.7877764701843262,194,0.0585672557353973,0.0265267714858055,Seattle,0.0468464829027652,0,0,1,1,0,2,0,3,3,1,0,1,0,0,1
67288,3,0,249100,0.578670859336853,305,0.0031934215221554,0.0031934215221554,Seattle,0.0790648832917213,0,1,0,0,2,1,2,0,1,5,0,0,2,5,1
67298,2,0,235938,0.578670859336853,305,0.0031934215221554,0.0031934215221554,Seattle,0.0790648832917213,0,1,0,0,2,1,2,0,1,5,0,4,5,0,1
67300,3,0,24848,0.578670859336853,305,0.0031934215221554,0.0031934215221554,Seattle,0.0790648832917213,0,1,0,0,2,1,2,0,1,5,0,0,2,5,1
67316,2,0,246308,0.9244849681854248,580,0.0095528429374098,0.0029417637269943,Seattle,0.1333249360322952,1,3,0,0,3,3,8,1,1,9,0,0,0,4,1
67336,3,0,128706,1.77811861038208,334,0.0338575281202793,0.0291096027940511,Seattle,0.0525715164840221,2,1,1,1,0,7,3,2,3,2,0,1,0,1,3
67350,0,0,244068,1.77811861038208,334,0.0338575281202793,0.0291096027940511,Seattle,0.0525715164840221,2,1,1,1,0,7,3,2,3,2,0,1,0,3,1
67351,4,0,244326,1.77811861038208,334,0.0338575281202793,0.0291096027940511,Seattle,0.0525715164840221,2,1,1,1,0,7,3,2,3,2,0,0,0,0,1
67402,1,2,204602,0.216661050915718,447,0.0016160736558958,0.0016475232550874,Seattle,0.1296132802963256,0,2,0,0,3,0,6,0,1,8,0,5,5,5,2
67406,3,0,171998,0.216661050915718,447,0.0016160736558958,0.0016475232550874,Seattle,0.1296132802963256,0,2,0,0,3,0,6,0,1,8,0,0,2,1,2
67442,0,0,79044,0.216661050915718,447,0.0016160736558958,0.0016475232550874,Seattle,0.1296132802963256,0,2,0,0,3,0,6,0,1,8,0,0,0,4,1
67473,0,0,128250,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,4,0,1,2
67480,2,0,161468,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,0,0,0,2
67481,0,0,3456,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,4,0,2,2
67493,0,0,248812,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,0,0,2,1
67501,3,0,236108,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,4,0,1,1
67502,2,0,235936,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,0,0,1,1
67503,1,0,237174,1.5346759557724,255,0.6921118497848511,0.4734314382076263,Seattle,0.0454071499407291,2,0,3,3,0,6,1,7,8,1,0,0,0,0,1
67550,6,0,244002,1.4727119207382202,288,0.0135811464861035,0.0007823891355656,Seattle,0.0527984127402305,2,0,0,0,0,6,2,1,0,2,0,1,0,2,1
67558,7,0,240630,1.4727119207382202,288,0.0135811464861035,0.0007823891355656,Seattle,0.0527984127402305,2,0,0,0,0,6,2,1,0,2,0,0,0,1,1
67578,0,0,111738,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,0,0,2,2
67579,1,0,108932,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,0,0,4,2
67597,1,2,246314,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,0,0,2,1
67598,0,0,249402,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,3,0,2,1
67602,0,0,239758,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,1,0,1,1
67603,0,0,240756,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,4,0,0,1
67604,3,0,240736,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,4,0,0,1
67607,0,0,235724,0.7825388312339783,406,0.0650596544146537,0.1299597024917602,Seattle,0.0982200652360916,0,2,1,2,2,2,5,4,6,7,0,0,0,4,1
67659,2,0,179740,1.411620020866394,337,0.0930755659937858,0.0603676363825798,Seattle,0.0635293275117874,2,1,2,1,1,5,3,5,4,3,0,0,5,4,2
67660,3,2,44620,1.411620020866394,337,0.0930755659937858,0.0603676363825798,Seattle,0.0635293275117874,2,1,2,1,1,5,3,5,4,3,0,5,2,4,2
67668,3,0,244070,1.411620020866394,337,0.0930755659937858,0.0603676363825798,Seattle,0.0635293275117874,2,1,2,1,1,5,3,5,4,3,0,1,0,3,1
67669,1,2,245514,1.411620020866394,337,0.0930755659937858,0.0603676363825798,Seattle,0.0635293275117874,2,1,2,1,1,5,3,5,4,3,0,5,5,2,1
67696,3,2,43380,1.411620020866394,337,0.0930755659937858,0.0603676363825798,Seattle,0.0635293275117874,2,1,2,1,1,5,3,5,4,3,0,5,2,2,1
67722,0,0,149858,0.4422573149204254,517,0.0624424256384372,0.059986975044012,Seattle,0.1400088816881179,0,3,1,1,3,0,7,3,4,9,0,0,5,0,2
67759,0,0,243624,1.399607539176941,304,0.042017288506031,0.035317562520504,Seattle,0.0576183833181858,2,1,1,1,1,5,2,3,3,2,0,0,0,4,1
67771,1,0,123098,0.6823734045028687,328,0.0693928450345993,0.0803563818335533,Seattle,0.0821394249796867,0,1,1,2,2,1,3,4,5,5,0,3,0,2,2
67842,5,0,169038,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,0,3,0,4,2
67875,4,0,244392,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,0,4,0,2,1
67876,0,0,244400,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,0,4,0,0,1
67897,4,1,241026,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,1,0,0,1,1
67898,4,1,241022,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,1,0,0,1,1
67901,1,0,235926,0.7178818583488464,239,0.1143892183899879,0.0616423785686492,Seattle,0.0591311194002628,0,0,2,1,1,1,1,5,4,2,0,0,0,1,1
67975,0,0,243088,1.2506103515625,178,0.0764080137014389,0.0675261467695236,Seattle,0.0359886735677719,1,0,1,2,0,4,0,4,5,0,0,1,0,3,1
67993,0,0,217028,0.873537540435791,276,0.0040967594832181,0.0040967594832181,Seattle,0.0646380558609962,1,0,0,0,1,2,1,1,1,3,0,0,0,1,3
68017,2,0,246160,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,0,0,2,1
68018,2,0,246156,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,0,0,0,1
68019,3,0,249186,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,0,2,0,1
68020,0,0,246668,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,0,0,3,1
68021,0,0,245250,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,4,5,4,1
68034,4,0,243956,0.460030198097229,578,0.1005932614207267,0.0886309668421745,Seattle,0.1556561738252639,0,3,2,2,3,0,8,5,5,9,0,5,5,0,1
68085,0,1,242728,0.6967019438743591,540,0.0003601464268285,0.0003601464268285,Seattle,0.1345726698637008,0,3,0,0,3,1,7,0,0,9,1,2,0,2,1
68086,5,1,243572,0.6967019438743591,540,0.0003601464268285,0.0003601464268285,Seattle,0.1345726698637008,0,3,0,0,3,1,7,0,0,9,1,4,0,0,1
68087,5,1,243568,0.6967019438743591,540,0.0003601464268285,0.0003601464268285,Seattle,0.1345726698637008,0,3,0,0,3,1,7,0,0,9,1,4,0,0,1
68088,5,1,243560,0.6967019438743591,540,0.0003601464268285,0.0003601464268285,Seattle,0.1345726698637008,0,3,0,0,3,1,7,0,0,9,1,4,0,0,1
68120,4,0,239016,1.3341325521469116,383,0.021387381479144,0.0040931226685643,Seattle,0.0747205391526222,2,1,0,0,1,5,4,2,1,4,0,0,0,1,1
68121,0,0,237562,1.3341325521469116,383,0.021387381479144,0.0040931226685643,Seattle,0.0747205391526222,2,1,0,0,1,5,4,2,1,4,0,4,0,3,1
68123,0,0,237232,1.3341325521469116,383,0.021387381479144,0.0040931226685643,Seattle,0.0747205391526222,2,1,0,0,1,5,4,2,1,4,0,4,0,1,1
68147,3,0,12458,0.7568569779396057,364,0.157666265964508,0.0944388285279274,Seattle,0.0888530015945434,0,1,2,2,2,2,4,6,5,6,0,0,0,1,2
68163,0,0,244648,0.7568569779396057,364,0.157666265964508,0.0944388285279274,Seattle,0.0888530015945434,0,1,2,2,2,2,4,6,5,6,0,1,0,3,1
68164,4,0,249364,0.7568569779396057,364,0.157666265964508,0.0944388285279274,Seattle,0.0888530015945434,0,1,2,2,2,2,4,6,5,6,0,0,0,4,1
68242,0,0,71652,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,1,0,2,2
68243,4,0,113176,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,0,5,3,2
68255,3,0,244616,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,0,2,1,1
68256,3,0,245044,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,0,2,1,1
68262,3,2,242440,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,5,2,3,1
68263,0,1,241030,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,1,2,5,1,1
68264,3,2,241928,1.4876763820648191,250,0.0367352366447448,0.026078600436449,Seattle,0.0455143451690673,2,0,1,1,0,6,1,2,3,1,0,5,2,4,1
68297,2,0,175522,1.0334274768829346,358,0.1701422184705734,0.0309471543878316,Seattle,0.0789825618267059,1,1,2,1,2,3,4,6,3,5,0,0,0,3,2
68303,1,0,242462,1.0334274768829346,358,0.1701422184705734,0.0309471543878316,Seattle,0.0789825618267059,1,1,2,1,2,3,4,6,3,5,0,4,0,1,1
68324,0,0,153624,0.9225510358810424,236,0.164238229393959,0.1577473282814026,Seattle,0.054288201034069,1,0,2,2,0,3,0,6,6,2,0,0,0,1,2
68325,0,0,145080,0.9225510358810424,236,0.164238229393959,0.1577473282814026,Seattle,0.054288201034069,1,0,2,2,0,3,0,6,6,2,0,0,0,2,2
68331,0,0,235286,0.9225510358810424,236,0.164238229393959,0.1577473282814026,Seattle,0.054288201034069,1,0,2,2,0,3,0,6,6,2,0,0,0,5,2
68359,0,0,69200,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,0,3,2
68360,0,0,69028,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,4,0,4,2
68365,2,1,124894,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,1,0,0,3,2
68370,0,1,176254,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,1,2,0,1,2
68371,6,0,161462,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,0,4,2
68372,3,0,13218,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,2,3,2
68414,1,0,248890,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,0,1,1
68451,1,0,243192,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,5,0,0,1
68452,2,0,241236,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,5,5,1
68455,0,5,236028,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,0,1,1
68456,0,0,235630,1.1642231941223145,489,0.0299076493829488,0.041807185858488,Seattle,0.1024540811777114,1,2,0,1,3,4,7,2,4,7,0,0,0,1,1
68578,8,0,245852,0.9500784873962402,430,0.0302264485508203,0.0302264485508203,Seattle,0.0979100316762924,1,2,0,1,2,3,6,2,3,7,0,0,0,1,1
68579,0,0,244224,0.9500784873962402,430,0.0302264485508203,0.0302264485508203,Seattle,0.0979100316762924,1,2,0,1,2,3,6,2,3,7,0,1,0,2,1
68587,4,0,240570,0.9500784873962402,430,0.0302264485508203,0.0302264485508203,Seattle,0.0979100316762924,1,2,0,1,2,3,6,2,3,7,0,0,0,3,1
68591,0,0,209838,0.4405591785907745,256,0.1870471388101577,0.1901621967554092,Seattle,0.0693643167614936,0,0,2,2,1,0,1,6,7,4,0,0,0,1,2
68592,1,0,226504,0.4405591785907745,256,0.1870471388101577,0.1901621967554092,Seattle,0.0693643167614936,0,0,2,2,1,0,1,6,7,4,0,0,0,3,2
68608,7,0,239066,0.4405591785907745,256,0.1870471388101577,0.1901621967554092,Seattle,0.0693643167614936,0,0,2,2,1,0,1,6,7,4,0,4,0,1,1
68609,3,0,239294,0.4405591785907745,256,0.1870471388101577,0.1901621967554092,Seattle,0.0693643167614936,0,0,2,2,1,0,1,6,7,4,0,0,0,2,1
68641,1,0,67782,1.3792260885238647,277,0.3971617519855499,0.3517274260520935,Seattle,0.0529802627861499,2,0,2,3,0,5,1,7,7,2,0,4,0,2,1
68651,3,2,142330,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,5,2,2,2
68652,1,1,141226,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,1,2,0,0,2
68663,1,0,246240,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,0,0,1,1
68664,0,0,246470,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,1,0,0,1
68665,4,0,244442,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,0,0,2,1
68670,8,0,243206,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,1,0,3,1
68671,5,0,241868,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,1,0,1,1
68672,1,0,236330,0.7143933773040771,521,0.0140380449593067,0.0005519477999769,Seattle,0.1290551722049713,0,3,0,0,3,1,7,1,0,8,0,1,0,1,1
68714,0,0,242362,0.7759031653404236,271,0.0205281749367713,0.0006487323553301,Seattle,0.0657133534550666,0,0,0,0,1,2,1,1,0,3,0,1,0,1,1
68730,5,0,242826,1.589098572731018,261,0.0141516830772161,0.0359602868556976,Seattle,0.0452696532011032,2,0,0,1,0,6,1,1,3,1,0,0,0,0,1
68731,4,0,235796,1.589098572731018,261,0.0141516830772161,0.0359602868556976,Seattle,0.0452696532011032,2,0,0,1,0,6,1,1,3,1,0,4,0,1,1
68757,2,0,245948,1.272085189819336,270,0.0169734414666891,0.041310966014862,Seattle,0.0540973059833049,2,0,0,1,0,5,1,1,4,2,0,0,0,2,1
68762,0,0,241318,1.272085189819336,270,0.0169734414666891,0.041310966014862,Seattle,0.0540973059833049,2,0,0,1,0,5,1,1,4,2,0,1,0,1,1
68795,0,1,246428,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,1,0,5,5,1
68796,2,1,246426,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,1,0,5,5,1
68806,4,0,243848,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,0,0,0,1,1
68807,3,0,241136,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,0,0,0,0,1
68808,2,0,241956,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,0,0,0,1,1
68809,2,0,237276,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,0,0,0,0,1
68810,0,2,236068,0.7909530997276306,361,0.2812984585762024,0.1303822547197342,Seattle,0.087075725197792,0,1,2,2,2,2,4,7,6,6,0,0,0,1,1
68866,0,0,84954,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,0,4,0,4,2
68870,0,1,158986,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,1,2,0,4,2
68874,0,0,173228,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,0,1,0,2,2
68889,0,2,244918,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,0,0,0,0,1
68890,0,1,249398,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,1,0,0,2,1
68905,1,1,66238,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,1,3,0,3,1
68906,0,0,79382,1.5933594703674316,526,0.0298168137669563,0.0279988292604684,Seattle,0.0910428240895271,2,3,0,1,2,6,7,2,3,6,0,0,0,3,1
68929,0,1,170032,0.797676146030426,335,0.0001994343037949,0.0001994343037949,Seattle,0.0806131437420845,0,1,0,0,2,2,3,0,0,5,1,0,0,4,3
68940,1,0,190752,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,0,1,0,3,2
68941,0,0,132902,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,0,0,0,1,2
68952,2,0,162898,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,0,4,0,3,2
68962,3,0,249910,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,0,0,2,1,1
68973,2,1,239694,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,1,0,1,5,1
68974,2,1,238960,1.490658402442932,304,0.5636035799980164,0.2532501816749573,Seattle,0.0552684850990772,2,1,3,2,0,6,2,7,7,2,1,2,1,5,1
69013,4,0,169880,0.6970118880271912,746,0.02471031434834,0.0247751735150814,Seattle,0.1858900189399719,0,3,0,1,3,1,9,2,3,9,0,5,5,2,2
69040,4,0,244680,0.6970118880271912,746,0.02471031434834,0.0247751735150814,Seattle,0.1858900189399719,0,3,0,1,3,1,9,2,3,9,0,0,0,1,1
