week,Community Transit,Everett Transit,King County Metro,Kitsap Transit,Pierce Transit,Sound Transit,card_id
2021-12-12,,,2.0,,,2.0,223396-3
2022-02-27,,,2.0,,,,223396-2
2022-02-27,,,2.0,,,,223396-3
2021-11-14,,,1.0,,,2.0,61768-2
2021-11-14,,,1.0,,,2.0,61768-3
2021-11-21,,,,,,1.0,61768-2
2021-11-21,,,,,,1.0,61768-3
2021-11-28,,,1.0,,,,61768-2
2021-11-28,,,1.0,,,,61768-3
2022-01-02,,,2.0,,,,61768-2
2022-01-02,,,2.0,,,,61768-3
2022-01-16,,,3.0,,,,61768-2
2022-01-16,,,3.0,,,,61768-3
2022-01-23,,,2.0,,,,61768-2
2022-01-23,,,2.0,,,,61768-3
2022-02-06,,,1.0,,,,61768-2
2022-02-06,,,1.0,,,,61768-3
2022-02-13,,,1.0,,,,61768-2
2022-02-13,,,1.0,,,,61768-3
2021-11-07,,,3.0,,,,230644-2
2021-11-07,,,3.0,,,,230644-3
2021-11-14,,,5.0,,,,230644-2
2021-11-14,,,5.0,,,,230644-3
2021-11-21,,,1.0,,,,230644-2
2021-11-21,,,1.0,,,,230644-3
2021-11-28,,,2.0,,,,230644-2
2021-11-28,,,2.0,,,,230644-3
2021-12-05,,,1.0,,,,230644-2
2021-12-05,,,1.0,,,,230644-3
2021-12-12,,,1.0,,,,230644-2
2021-12-12,,,1.0,,,,230644-3
2021-12-19,,,3.0,,,,230644-2
2021-12-19,,,3.0,,,,230644-3
2021-12-26,,,1.0,,,,230644-2
2021-12-26,,,1.0,,,,230644-3
2022-01-02,,,1.0,,,,230644-2
2022-01-02,,,1.0,,,,230644-3
2022-01-09,,,1.0,,,,230644-2
2022-01-09,,,1.0,,,,230644-3
2022-01-16,,,3.0,,,,230644-2
2022-01-16,,,3.0,,,,230644-3
2022-01-23,,,1.0,,,,230644-2
2022-01-23,,,1.0,,,,230644-3
2022-01-30,,,1.0,,,1.0,230644-2
2022-01-30,,,1.0,,,1.0,230644-3
2022-02-06,,,1.0,,,,230644-2
2022-02-06,,,1.0,,,,230644-3
2022-02-13,,,1.0,,,,230644-2
2022-02-13,,,1.0,,,,230644-3
2022-02-20,,,4.0,,,,230644-2
2022-02-20,,,4.0,,,,230644-3
2022-03-06,,,1.0,,,,230644-2
2022-03-06,,,1.0,,,,230644-3
2021-11-07,,,5.0,,,1.0,31452-1
2021-11-07,,,5.0,,,1.0,31452-2
2021-11-14,,,6.0,,,1.0,31452-1
2021-11-14,,,6.0,,,1.0,31452-2
2021-11-21,,,10.0,,,1.0,31452-1
2021-11-21,,,10.0,,,1.0,31452-2
2021-11-28,,,1.0,,,,31452-1
2021-11-28,,,1.0,,,,31452-2
2021-12-05,,,7.0,,,,31452-1
2021-12-05,,,7.0,,,,31452-2
2021-12-26,,,9.0,,,,31452-1
2021-12-26,,,9.0,,,,31452-2
2022-01-02,,,16.0,,,5.0,31452-1
2022-01-02,,,16.0,,,5.0,31452-2
2022-01-09,,,9.0,,,2.0,31452-1
2022-01-09,,,9.0,,,2.0,31452-2
2022-01-23,,,10.0,,,,31452-1
2022-01-23,,,10.0,,,,31452-2
2022-01-30,,,8.0,,,,31452-1
2022-01-30,,,8.0,,,,31452-2
2022-02-06,,,20.0,,,,31452-1
2022-02-06,,,20.0,,,,31452-2
2022-02-13,,,1.0,,,,31452-1
2022-02-13,,,1.0,,,,31452-2
2021-11-07,,,2.0,,,1.0,14032-3
2021-11-07,,,2.0,,,1.0,14032-4
2021-11-14,,,9.0,,,1.0,14032-3
2021-11-14,,,9.0,,,1.0,14032-4
2021-11-21,,,4.0,,,,14032-3
2021-11-21,,,4.0,,,,14032-4
2021-11-28,,,22.0,,,1.0,14032-3
2021-11-28,,,22.0,,,1.0,14032-4
2021-12-05,,,12.0,,,2.0,14032-3
2021-12-05,,,12.0,,,2.0,14032-4
2021-12-12,,,16.0,,,,14032-3
2021-12-12,,,16.0,,,,14032-4
2021-12-19,,,14.0,,,1.0,14032-3
2021-12-19,,,14.0,,,1.0,14032-4
2021-12-26,,,16.0,,,,14032-3
2021-12-26,,,16.0,,,,14032-4
2022-01-16,,,5.0,,,,14032-3
2022-01-16,,,5.0,,,,14032-4
2022-01-23,,,4.0,,,,14032-3
2022-01-23,,,4.0,,,,14032-4
2022-01-30,,,3.0,,,,14032-3
2022-01-30,,,3.0,,,,14032-4
2022-02-06,,,2.0,,,,14032-3
2022-02-06,,,2.0,,,,14032-4
2022-02-13,,,6.0,,,,14032-3
2022-02-13,,,6.0,,,,14032-4
2022-02-20,,,8.0,,,,14032-3
2022-02-20,,,8.0,,,,14032-4
2022-03-06,,,8.0,,,,14032-3
2022-03-06,,,8.0,,,,14032-4
2021-11-07,,,1.0,,,,232654-2
2021-11-07,,,1.0,,,,232654-3
2021-11-14,,,1.0,,,,232654-2
2021-11-14,,,1.0,,,,232654-3
2021-11-21,,,2.0,,,,232654-2
2021-11-21,,,2.0,,,,232654-3
2021-11-28,,,1.0,,,1.0,232654-2
2021-11-28,,,1.0,,,1.0,232654-3
2021-12-05,,,7.0,,,,232654-2
2021-12-05,,,7.0,,,,232654-3
2021-12-12,,,3.0,,,,232654-2
2021-12-12,,,3.0,,,,232654-3
2021-12-19,,,3.0,,,,232654-2
2021-12-19,,,3.0,,,,232654-3
2021-12-26,,,1.0,,,,232654-2
2021-12-26,,,1.0,,,,232654-3
2022-01-23,,,1.0,,,,232654-2
2022-01-23,,,1.0,,,,232654-3
2022-01-30,,,1.0,,,,232654-2
2022-01-30,,,1.0,,,,232654-3
2022-03-06,,,1.0,,,1.0,232654-2
2022-03-06,,,1.0,,,1.0,232654-3
2021-11-21,,,2.0,,,,195280-3
2021-11-21,,,2.0,,,,195280-4
2021-11-28,,,3.0,,,1.0,195280-3
2021-11-28,,,3.0,,,1.0,195280-4
2021-12-05,,,2.0,,,2.0,195280-3
2021-12-05,,,2.0,,,2.0,195280-4
2021-12-12,,,4.0,,,,195280-3
2021-12-12,,,4.0,,,,195280-4
2021-12-26,,,7.0,,,,195280-3
2021-12-26,,,7.0,,,,195280-4
2022-01-09,,,3.0,,,,195280-3
2022-01-09,,,3.0,,,,195280-4
2022-01-16,,,5.0,,,,195280-3
2022-01-16,,,5.0,,,,195280-4
2022-01-23,,,1.0,,,,195280-3
2022-01-23,,,1.0,,,,195280-4
2022-01-30,,,4.0,,,1.0,195280-3
2022-01-30,,,4.0,,,1.0,195280-4
2022-02-06,,,10.0,,,,195280-3
2022-02-06,,,10.0,,,,195280-4
2022-02-13,,,8.0,,,,195280-3
2022-02-13,,,8.0,,,,195280-4
2022-02-20,,,7.0,,,,195280-3
2022-02-20,,,7.0,,,,195280-4
2022-02-27,,,5.0,,,,195280-3
2022-02-27,,,5.0,,,,195280-4
2022-03-06,,,2.0,,,,195280-3
2022-03-06,,,2.0,,,,195280-4
2021-11-14,,,,,,2.0,9590-4
2021-11-14,,,,,,2.0,9590-5
2021-11-21,,,2.0,,,2.0,9590-4
2021-11-21,,,2.0,,,2.0,9590-5
2021-12-05,,,2.0,,,,9590-4
2021-12-05,,,2.0,,,,9590-5
2021-12-26,,,2.0,,,,9590-4
2021-12-26,,,2.0,,,,9590-5
2022-03-06,,,2.0,,,2.0,9590-4
2022-03-06,,,2.0,,,2.0,9590-5
2021-12-05,,,2.0,,,,84424-3
2021-12-05,,,2.0,,,,84424-4
2022-01-09,,,,,,1.0,84424-3
2022-01-09,,,,,,1.0,84424-4
2022-03-06,,,16.0,,,,84424-3
2022-03-06,,,16.0,,,,84424-4
2021-11-07,,,7.0,,,,234976-1
2021-11-07,,,7.0,,,,234976-2
2021-11-14,,,5.0,,,2.0,234976-1
2021-11-14,,,5.0,,,2.0,234976-2
2021-11-21,,,4.0,,,2.0,234976-1
2021-11-21,,,4.0,,,2.0,234976-2
2021-11-28,,,3.0,,,1.0,234976-1
2021-11-28,,,3.0,,,1.0,234976-2
2021-12-05,,,7.0,,,3.0,234976-1
2021-12-05,,,7.0,,,3.0,234976-2
2021-12-12,,,8.0,,,6.0,234976-1
2021-12-12,,,8.0,,,6.0,234976-2
2021-12-19,,,4.0,,,2.0,234976-1
2021-12-19,,,4.0,,,2.0,234976-2
2021-12-26,,,2.0,,,3.0,234976-1
2021-12-26,,,2.0,,,3.0,234976-2
2022-01-02,,,3.0,,,3.0,234976-1
2022-01-02,,,3.0,,,3.0,234976-2
2022-01-09,,,5.0,,,8.0,234976-1
2022-01-09,,,5.0,,,8.0,234976-2
2022-01-16,,,3.0,,,5.0,234976-1
2022-01-16,,,3.0,,,5.0,234976-2
2022-01-23,,,2.0,,,6.0,234976-1
2022-01-23,,,2.0,,,6.0,234976-2
2022-01-30,,,7.0,,,8.0,234976-1
2022-01-30,,,7.0,,,8.0,234976-2
2022-02-06,,,5.0,,,7.0,234976-1
2022-02-06,,,5.0,,,7.0,234976-2
2022-02-13,,,5.0,,,6.0,234976-1
2022-02-13,,,5.0,,,6.0,234976-2
2022-02-20,,,2.0,,,2.0,234976-1
2022-02-20,,,2.0,,,2.0,234976-2
2022-02-27,,,7.0,,,5.0,234976-1
2022-02-27,,,7.0,,,5.0,234976-2
2022-03-06,,,4.0,,,6.0,234976-1
2022-03-06,,,4.0,,,6.0,234976-2
2021-11-07,,,2.0,,,2.0,192572-2
2021-11-07,,,2.0,,,2.0,192572-3
2021-11-21,,,1.0,,,,192572-2
2021-11-21,,,1.0,,,,192572-3
2021-11-28,,,6.0,,,2.0,192572-2
2021-11-28,,,6.0,,,2.0,192572-3
2022-01-09,,,,,,1.0,192572-2
2022-01-09,,,,,,1.0,192572-3
2022-01-16,,,3.0,,,2.0,192572-2
2022-01-16,,,3.0,,,2.0,192572-3
2022-01-23,,,,,,1.0,192572-2
2022-01-23,,,,,,1.0,192572-3
2022-01-30,,,2.0,,,3.0,192572-2
2022-01-30,,,2.0,,,3.0,192572-3
2022-02-06,,,,,,1.0,192572-2
2022-02-06,,,,,,1.0,192572-3
2022-02-13,,,2.0,,,1.0,192572-2
2022-02-13,,,2.0,,,1.0,192572-3
2022-02-27,,,2.0,,,1.0,192572-2
2022-02-27,,,2.0,,,1.0,192572-3
2022-03-06,,,1.0,,,1.0,192572-2
2022-03-06,,,1.0,,,1.0,192572-3
2021-11-07,,,12.0,,,,131196-3
2021-11-07,,,12.0,,,,131196-4
2021-11-14,,,7.0,,,,131196-3
2021-11-14,,,7.0,,,,131196-4
2021-11-21,,,7.0,,,,131196-3
2021-11-21,,,7.0,,,,131196-4
2021-11-28,,,3.0,,,,131196-3
2021-11-28,,,3.0,,,,131196-4
2021-12-05,,,13.0,,,,131196-3
2021-12-05,,,13.0,,,,131196-4
2021-12-12,,,17.0,,,,131196-3
2021-12-12,,,17.0,,,,131196-4
2021-12-19,,,17.0,,,,131196-3
2021-12-19,,,17.0,,,,131196-4
2021-12-26,,,7.0,,,,131196-3
2021-12-26,,,7.0,,,,131196-4
2022-01-09,,,4.0,,,,131196-3
2022-01-09,,,4.0,,,,131196-4
2022-01-16,,,16.0,,,,131196-3
2022-01-16,,,16.0,,,,131196-4
2022-01-23,,,3.0,,,,131196-3
2022-01-23,,,3.0,,,,131196-4
2022-01-30,,,10.0,,,,131196-3
2022-01-30,,,10.0,,,,131196-4
2022-02-06,,,7.0,,,1.0,131196-3
2022-02-06,,,7.0,,,1.0,131196-4
2022-02-13,,,6.0,,,1.0,131196-3
2022-02-13,,,6.0,,,1.0,131196-4
2022-02-20,,,9.0,,,,131196-3
2022-02-20,,,9.0,,,,131196-4
2022-02-27,,,6.0,,,,131196-3
2022-02-27,,,6.0,,,,131196-4
2022-03-06,,,17.0,,,,131196-3
2022-03-06,,,17.0,,,,131196-4
2021-11-07,,,3.0,,,1.0,25626-3
2021-11-07,,,3.0,,,1.0,25626-4
2021-11-14,,,4.0,,,,25626-3
2021-11-14,,,4.0,,,,25626-4
2021-11-21,,,2.0,,,,25626-3
2021-11-21,,,2.0,,,,25626-4
2021-11-28,,,3.0,,,,25626-3
2021-11-28,,,3.0,,,,25626-4
2021-12-05,,,6.0,,,,25626-3
2021-12-05,,,6.0,,,,25626-4
2021-12-12,,,11.0,,,1.0,25626-3
2021-12-12,,,11.0,,,1.0,25626-4
2021-12-19,,,15.0,,,3.0,25626-3
2021-12-19,,,15.0,,,3.0,25626-4
2021-12-26,,,2.0,,,2.0,25626-3
2021-12-26,,,2.0,,,2.0,25626-4
2022-01-02,,,1.0,,,,25626-3
2022-01-02,,,1.0,,,,25626-4
2022-01-09,,,5.0,,,,25626-3
2022-01-09,,,5.0,,,,25626-4
2022-01-16,,,12.0,,,,25626-3
2022-01-16,,,12.0,,,,25626-4
2022-01-23,,,3.0,,,,25626-3
2022-01-23,,,3.0,,,,25626-4
2022-01-30,,,3.0,,,5.0,25626-3
2022-01-30,,,3.0,,,5.0,25626-4
2022-02-06,,,4.0,,,,25626-3
2022-02-06,,,4.0,,,,25626-4
2022-02-13,,,3.0,,,,25626-3
2022-02-13,,,3.0,,,,25626-4
2022-02-20,,,13.0,,,,25626-3
2022-02-20,,,13.0,,,,25626-4
2022-02-27,,,3.0,,,,25626-3
2022-02-27,,,3.0,,,,25626-4
2022-03-06,,,5.0,,,,25626-3
2022-03-06,,,5.0,,,,25626-4
2022-02-13,,,1.0,,,,132696-4
2022-02-13,,,1.0,,,,132696-5
2021-11-07,,,28.0,,,4.0,3334-3
2021-11-07,,,28.0,,,4.0,3334-4
2021-11-14,,,1.0,,,,3334-3
2021-11-14,,,1.0,,,,3334-4
2021-11-21,,,32.0,,,12.0,3334-3
2021-11-21,,,32.0,,,12.0,3334-4
2021-11-28,,,40.0,,,10.0,3334-3
2021-11-28,,,40.0,,,10.0,3334-4
2021-12-05,,,22.0,,,2.0,3334-3
2021-12-05,,,22.0,,,2.0,3334-4
2021-12-12,,,28.0,,,2.0,3334-3
2021-12-12,,,28.0,,,2.0,3334-4
2021-12-19,,,32.0,,,5.0,3334-3
2021-12-19,,,32.0,,,5.0,3334-4
2021-12-26,,,29.0,,,3.0,3334-3
2021-12-26,,,29.0,,,3.0,3334-4
2022-01-02,,,26.0,,,4.0,3334-3
2022-01-02,,,26.0,,,4.0,3334-4
2022-01-09,,,44.0,,,5.0,3334-3
2022-01-09,,,44.0,,,5.0,3334-4
2022-01-16,,,42.0,,,7.0,3334-3
2022-01-16,,,42.0,,,7.0,3334-4
2022-01-23,,,33.0,,,17.0,3334-3
2022-01-23,,,33.0,,,17.0,3334-4
2022-01-30,,,36.0,,,20.0,3334-3
2022-01-30,,,36.0,,,20.0,3334-4
2022-02-06,,,53.0,,,13.0,3334-3
2022-02-06,,,53.0,,,13.0,3334-4
2022-02-13,,,52.0,,,8.0,3334-3
2022-02-13,,,52.0,,,8.0,3334-4
2022-02-20,,,54.0,,,3.0,3334-3
2022-02-20,,,54.0,,,3.0,3334-4
2022-02-27,,,65.0,,,8.0,3334-3
2022-02-27,,,65.0,,,8.0,3334-4
2022-03-06,,,46.0,,,4.0,3334-3
2022-03-06,,,46.0,,,4.0,3334-4
2021-11-07,,,6.0,,,,211642-3
2021-11-07,,,6.0,,,,211642-4
2021-11-21,,,6.0,,,,211642-3
2021-11-21,,,6.0,,,,211642-4
2021-11-28,,,3.0,,,1.0,211642-3
2021-11-28,,,3.0,,,1.0,211642-4
2021-12-05,,,7.0,,,1.0,211642-3
2021-12-05,,,7.0,,,1.0,211642-4
2021-12-12,,,8.0,,,2.0,211642-3
2021-12-12,,,8.0,,,2.0,211642-4
2021-12-19,,,12.0,,,,211642-3
2021-12-19,,,12.0,,,,211642-4
2021-12-26,,,9.0,,,1.0,211642-3
2021-12-26,,,9.0,,,1.0,211642-4
2022-01-02,,,2.0,,,1.0,211642-3
2022-01-02,,,2.0,,,1.0,211642-4
2022-01-09,,,3.0,,,,211642-3
2022-01-09,,,3.0,,,,211642-4
2022-01-16,,,3.0,,,,211642-3
2022-01-16,,,3.0,,,,211642-4
2022-01-23,,,4.0,,,,211642-3
2022-01-23,,,4.0,,,,211642-4
2022-01-30,,,1.0,,,,211642-3
2022-01-30,,,1.0,,,,211642-4
2022-02-13,,,,,,1.0,211642-3
2022-02-13,,,,,,1.0,211642-4
2022-02-20,,,10.0,,,,211642-3
2022-02-20,,,10.0,,,,211642-4
2022-02-27,,,6.0,,,,211642-3
2022-02-27,,,6.0,,,,211642-4
2022-03-06,,,10.0,,,,211642-3
2022-03-06,,,10.0,,,,211642-4
2021-11-07,,,7.0,,,,23332-2
2021-11-07,,,7.0,,,,23332-3
2021-11-14,,,1.0,,,,23332-2
2021-11-14,,,1.0,,,,23332-3
2021-11-21,,,4.0,,,,23332-2
2021-11-21,,,4.0,,,,23332-3
2021-11-07,,,6.0,,,2.0,92568-2
2021-11-07,,,6.0,,,2.0,92568-3
2021-11-14,,,6.0,,,1.0,92568-2
2021-11-14,,,6.0,,,1.0,92568-3
2021-11-21,,,7.0,,,2.0,92568-2
2021-11-21,,,7.0,,,2.0,92568-3
2021-11-28,,,5.0,,,1.0,92568-2
2021-11-28,,,5.0,,,1.0,92568-3
2021-12-05,,,3.0,,,2.0,92568-2
2021-12-05,,,3.0,,,2.0,92568-3
2021-12-12,,,8.0,,,2.0,92568-2
2021-12-12,,,8.0,,,2.0,92568-3
2021-12-19,,,7.0,,,2.0,92568-2
2021-12-19,,,7.0,,,2.0,92568-3
2021-12-26,,,13.0,,,5.0,92568-2
2021-12-26,,,13.0,,,5.0,92568-3
2022-01-02,,,11.0,,,10.0,92568-2
2022-01-02,,,11.0,,,10.0,92568-3
2022-01-09,,,8.0,,,5.0,92568-2
2022-01-09,,,8.0,,,5.0,92568-3
2022-01-16,,,10.0,,,7.0,92568-2
2022-01-16,,,10.0,,,7.0,92568-3
2022-01-23,,,9.0,,,4.0,92568-2
2022-01-23,,,9.0,,,4.0,92568-3
2022-01-30,,,8.0,,,5.0,92568-2
2022-01-30,,,8.0,,,5.0,92568-3
2022-02-06,,,9.0,,,9.0,92568-2
2022-02-06,,,9.0,,,9.0,92568-3
2022-02-13,,,8.0,,,13.0,92568-2
2022-02-13,,,8.0,,,13.0,92568-3
2022-02-20,,,19.0,,,10.0,92568-2
2022-02-20,,,19.0,,,10.0,92568-3
2022-02-27,,,33.0,,,18.0,92568-2
2022-02-27,,,33.0,,,18.0,92568-3
2022-03-06,,,2.0,,,6.0,92568-2
2022-03-06,,,2.0,,,6.0,92568-3
2021-11-07,,,6.0,,,,40318-3
2021-11-07,,,6.0,,,,40318-4
2021-11-14,,,2.0,,,,40318-3
2021-11-14,,,2.0,,,,40318-4
2021-11-21,,,5.0,,,,40318-3
2021-11-21,,,5.0,,,,40318-4
2021-11-28,,,4.0,,,,40318-3
2021-11-28,,,4.0,,,,40318-4
2021-12-05,,,4.0,,,,40318-3
2021-12-05,,,4.0,,,,40318-4
2021-12-12,,,2.0,,,,40318-3
2021-12-12,,,2.0,,,,40318-4
2021-12-19,,,6.0,,,,40318-3
2021-12-19,,,6.0,,,,40318-4
2021-12-26,,,4.0,,,,40318-3
2021-12-26,,,4.0,,,,40318-4
2022-01-09,,,2.0,,,,40318-3
2022-01-09,,,2.0,,,,40318-4
2022-01-16,,,6.0,,,,40318-3
2022-01-16,,,6.0,,,,40318-4
2022-01-23,,,4.0,,,,40318-3
2022-01-23,,,4.0,,,,40318-4
2022-01-30,,,2.0,,,,40318-3
2022-01-30,,,2.0,,,,40318-4
2022-02-06,,,2.0,,,,40318-3
2022-02-06,,,2.0,,,,40318-4
2022-02-13,,,4.0,,,,40318-3
2022-02-13,,,4.0,,,,40318-4
2022-02-20,,,3.0,,,,40318-3
2022-02-20,,,3.0,,,,40318-4
2022-02-27,,,2.0,,,,40318-3
2022-02-27,,,2.0,,,,40318-4
2022-03-06,,,6.0,,,,40318-3
2022-03-06,,,6.0,,,,40318-4
2021-11-07,,,4.0,,,,47482-3
2021-11-07,,,4.0,,,,47482-4
2021-11-14,,,5.0,,,,47482-3
2021-11-14,,,5.0,,,,47482-4
2021-11-21,,,5.0,,,,47482-3
2021-11-21,,,5.0,,,,47482-4
2021-11-28,,,8.0,,,,47482-3
2021-11-28,,,8.0,,,,47482-4
2021-12-05,,,3.0,,,,47482-3
2021-12-05,,,3.0,,,,47482-4
2021-12-12,,,6.0,,,,47482-3
2021-12-12,,,6.0,,,,47482-4
2021-12-19,,,8.0,,,,47482-3
2021-12-19,,,8.0,,,,47482-4
2021-12-26,,,7.0,,,,47482-3
2021-12-26,,,7.0,,,,47482-4
2022-01-02,,,5.0,,,,47482-3
2022-01-02,,,5.0,,,,47482-4
2022-01-09,,,6.0,,,,47482-3
2022-01-09,,,6.0,,,,47482-4
2022-01-16,,,3.0,,,,47482-3
2022-01-16,,,3.0,,,,47482-4
2022-01-23,,,5.0,,,,47482-3
2022-01-23,,,5.0,,,,47482-4
2022-01-30,,,2.0,,,,47482-3
2022-01-30,,,2.0,,,,47482-4
2022-02-13,,,4.0,,,,47482-3
2022-02-13,,,4.0,,,,47482-4
2022-02-20,,,2.0,,,,47482-3
2022-02-20,,,2.0,,,,47482-4
2022-02-27,,,4.0,,,,47482-3
2022-02-27,,,4.0,,,,47482-4
2022-03-06,,,3.0,,,,47482-3
2022-03-06,,,3.0,,,,47482-4
2021-11-07,,,3.0,,,,11736-4
2021-11-07,,,3.0,,,,11736-5
2021-11-14,,,10.0,,,,11736-4
2021-11-14,,,10.0,,,,11736-5
2021-11-21,,,12.0,,,,11736-4
2021-11-21,,,12.0,,,,11736-5
2021-11-28,,,4.0,,,,11736-4
2021-11-28,,,4.0,,,,11736-5
2021-12-05,,,8.0,,,,11736-4
2021-12-05,,,8.0,,,,11736-5
2021-12-12,,,3.0,,,,11736-4
2021-12-12,,,3.0,,,,11736-5
2021-12-19,,,18.0,,,,11736-4
2021-12-19,,,18.0,,,,11736-5
2021-12-26,,,5.0,,,1.0,11736-4
2021-12-26,,,5.0,,,1.0,11736-5
2022-01-02,,,2.0,,,,11736-4
2022-01-02,,,2.0,,,,11736-5
2022-01-16,,,15.0,,,,11736-4
2022-01-16,,,15.0,,,,11736-5
2022-01-23,,,4.0,,,,11736-4
2022-01-23,,,4.0,,,,11736-5
2022-01-30,,,4.0,,,,11736-4
2022-01-30,,,4.0,,,,11736-5
2022-02-06,,,2.0,,,,11736-4
2022-02-06,,,2.0,,,,11736-5
2022-02-13,,,3.0,,,,11736-4
2022-02-13,,,3.0,,,,11736-5
2022-02-27,,,2.0,,,,11736-4
2022-02-27,,,2.0,,,,11736-5
2022-01-30,,,1.0,,,,146478-3
2021-11-07,,,7.0,,,,59678-2
2021-11-07,,,7.0,,,,59678-3
2021-11-14,,,19.0,,,,59678-2
2021-11-14,,,19.0,,,,59678-3
2021-11-21,,,21.0,,,,59678-2
2021-11-21,,,21.0,,,,59678-3
2021-11-28,,,8.0,,,,59678-2
2021-11-28,,,8.0,,,,59678-3
2021-12-05,,,15.0,,,,59678-2
2021-12-05,,,15.0,,,,59678-3
2021-12-12,,,13.0,,,,59678-2
2021-12-12,,,13.0,,,,59678-3
2021-12-19,,,20.0,,,,59678-2
2021-12-19,,,20.0,,,,59678-3
2021-12-26,,,21.0,,,,59678-2
2021-12-26,,,21.0,,,,59678-3
2022-01-30,,,13.0,,,,59678-2
2022-01-30,,,13.0,,,,59678-3
2022-02-06,,,12.0,,,,59678-2
2022-02-06,,,12.0,,,,59678-3
2022-02-13,,,13.0,,,,59678-2
2022-02-13,,,13.0,,,,59678-3
2022-02-20,,,13.0,,,,59678-2
2022-02-20,,,13.0,,,,59678-3
2022-02-27,,,7.0,,,,59678-2
2022-02-27,,,7.0,,,,59678-3
2022-03-06,,,10.0,,,,59678-2
2022-03-06,,,10.0,,,,59678-3
2021-11-14,,,1.0,,,3.0,152134-3
2021-11-14,,,1.0,,,3.0,152134-4
2021-12-05,,,,,,4.0,152134-3
2021-12-05,,,,,,4.0,152134-4
2021-12-12,,,,,,2.0,152134-3
2021-12-12,,,,,,2.0,152134-4
2021-12-19,,,1.0,,,3.0,152134-3
2021-12-19,,,1.0,,,3.0,152134-4
2021-12-26,,,8.0,,,2.0,152134-3
2021-12-26,,,8.0,,,2.0,152134-4
2022-01-02,,,2.0,,,1.0,152134-3
2022-01-02,,,2.0,,,1.0,152134-4
2022-01-16,,,,,,1.0,152134-3
2022-01-16,,,,,,1.0,152134-4
2022-01-23,,,,,,2.0,152134-3
2022-01-23,,,,,,2.0,152134-4
2022-01-30,,,3.0,,,4.0,152134-3
2022-01-30,,,3.0,,,4.0,152134-4
2022-02-06,,,,,,5.0,152134-3
2022-02-06,,,,,,5.0,152134-4
2022-02-13,,,,,,5.0,152134-3
2022-02-13,,,,,,5.0,152134-4
2022-02-27,,,4.0,,,1.0,152134-3
2022-02-27,,,4.0,,,1.0,152134-4
2022-03-06,,,,,,3.0,152134-3
2022-03-06,,,,,,3.0,152134-4
2021-11-07,,,12.0,,,2.0,154024-2
2021-11-07,,,12.0,,,2.0,154024-3
2021-11-14,,,23.0,,,1.0,154024-2
2021-11-14,,,23.0,,,1.0,154024-3
2021-11-21,,,21.0,,,,154024-2
2021-11-21,,,21.0,,,,154024-3
2021-11-28,,,16.0,,,2.0,154024-2
2021-11-28,,,16.0,,,2.0,154024-3
2021-12-05,,,12.0,,,2.0,154024-2
2021-12-05,,,12.0,,,2.0,154024-3
2021-12-12,,,8.0,,,2.0,154024-2
2021-12-12,,,8.0,,,2.0,154024-3
2021-12-19,,,6.0,,,3.0,154024-2
2021-12-19,,,6.0,,,3.0,154024-3
2021-12-26,,,3.0,,,,154024-2
2021-12-26,,,3.0,,,,154024-3
2022-01-02,,,12.0,,,6.0,154024-2
2022-01-02,,,12.0,,,6.0,154024-3
2022-01-09,,,1.0,,,,154024-2
2022-01-09,,,1.0,,,,154024-3
2022-01-16,,,3.0,,,1.0,154024-2
2022-01-16,,,3.0,,,1.0,154024-3
2022-02-13,,,9.0,,,,154024-2
2022-02-13,,,9.0,,,,154024-3
2022-02-20,,,3.0,,,,154024-2
2022-02-20,,,3.0,,,,154024-3
2022-02-27,,,6.0,,,1.0,154024-2
2022-02-27,,,6.0,,,1.0,154024-3
2022-03-06,,,9.0,,,1.0,154024-2
2022-03-06,,,9.0,,,1.0,154024-3
2021-11-07,,,6.0,,,,14946-3
2021-11-07,,,6.0,,,,14946-4
2021-11-14,,,6.0,,,,14946-3
2021-11-14,,,6.0,,,,14946-4
2021-11-21,,,8.0,,,,14946-3
2021-11-21,,,8.0,,,,14946-4
2021-11-28,,,1.0,,,,14946-3
2021-11-28,,,1.0,,,,14946-4
2021-12-05,,,5.0,,,2.0,14946-3
2021-12-05,,,5.0,,,2.0,14946-4
2021-12-12,,,4.0,,,,14946-3
2021-12-12,,,4.0,,,,14946-4
2021-12-19,,,4.0,,,,14946-3
2021-12-19,,,4.0,,,,14946-4
2021-12-26,,,3.0,,,,14946-3
2021-12-26,,,3.0,,,,14946-4
2022-01-02,,,2.0,,,,14946-3
2022-01-02,,,2.0,,,,14946-4
2022-01-09,,,4.0,,,2.0,14946-3
2022-01-09,,,4.0,,,2.0,14946-4
2022-01-16,,,4.0,,,,14946-3
2022-01-16,,,4.0,,,,14946-4
2022-02-06,,,4.0,,,1.0,14946-3
2022-02-06,,,4.0,,,1.0,14946-4
2022-02-20,,,4.0,,,,14946-3
2022-02-20,,,4.0,,,,14946-4
2022-02-27,,,4.0,,,,14946-3
2022-02-27,,,4.0,,,,14946-4
2022-03-06,,,,,,2.0,14946-3
2022-03-06,,,,,,2.0,14946-4
2021-11-07,,,4.0,,,,106904-3
2021-11-28,,,3.0,,,,106904-3
2021-12-05,,,6.0,,,,106904-3
2021-12-12,,,3.0,,,,106904-3
2021-12-19,,,4.0,,,,106904-3
2021-12-26,,,2.0,,,,106904-3
