,RaceDesc,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,total_boardings
55362,1,0,0,1,2,1,2,1,4,5,3,1,3,0,2,0.0
55363,0,0,0,2,2,0,0,0,6,6,2,0,0,0,1,2.0
55365,3,0,0,2,2,0,0,0,6,6,2,0,0,0,0,4.0
55367,7,0,0,2,2,0,0,0,6,6,2,0,0,0,0,0.0
55368,0,0,0,2,2,0,0,0,6,6,2,0,1,0,3,9.0
55369,1,0,2,0,0,3,0,6,1,2,8,0,0,0,3,0.0
55370,6,0,2,0,0,3,0,6,1,2,8,1,2,0,4,2.0
55372,1,0,2,0,0,3,0,6,1,2,8,0,0,0,1,0.0
55373,1,0,2,0,0,3,0,6,1,2,8,0,1,0,1,0.0
55374,1,0,2,0,0,3,0,6,1,2,8,0,0,0,3,192.0
55383,1,3,0,3,3,0,8,0,8,8,0,1,0,0,0,86.0
55391,4,3,0,3,3,0,8,0,8,8,0,0,0,0,4,0.0
55392,0,3,0,3,3,0,8,0,8,8,0,0,0,0,1,36.0
55396,8,1,2,0,0,2,2,5,1,1,7,1,2,0,1,0.0
55397,0,1,2,0,0,2,2,5,1,1,7,0,1,0,3,0.0
55398,3,3,0,1,1,0,7,0,3,4,0,0,0,2,1,0.0
55399,3,3,0,1,1,0,7,0,3,4,0,0,0,2,1,0.0
55400,1,3,0,1,1,0,7,0,3,4,0,0,1,0,3,0.0
55401,0,0,0,2,2,0,1,0,6,6,1,0,0,0,1,2.0
55402,1,0,0,2,2,0,1,0,6,6,1,0,1,0,3,0.0
55403,0,1,3,0,1,3,4,8,2,3,8,0,0,0,3,12.0
55411,0,1,3,0,1,3,4,8,2,3,8,0,4,0,1,0.0
55412,5,1,3,0,1,3,4,8,2,3,8,0,0,0,0,0.0
55413,0,1,3,0,1,3,4,8,2,3,8,1,2,0,2,0.0
55414,0,1,3,0,1,3,4,8,2,3,8,0,1,0,2,0.0
55415,0,1,3,0,1,3,4,8,2,3,8,0,1,0,0,0.0
55416,0,1,1,0,0,2,2,4,2,0,6,0,0,0,2,18.0
55424,8,1,1,0,0,2,2,4,2,0,6,1,2,0,0,0.0
55425,4,1,2,0,1,2,2,5,0,3,7,0,0,0,2,0.0
55426,0,1,2,0,1,2,2,5,0,3,7,0,1,0,3,10.0
55431,1,1,2,0,0,3,2,7,1,1,8,0,1,0,1,0.0
55432,0,1,2,0,0,3,2,7,1,1,8,0,1,0,3,0.0
55433,0,1,2,0,0,3,2,7,1,1,8,0,1,0,2,0.0
55434,0,1,2,0,0,3,2,7,1,1,8,1,2,0,2,0.0
55435,0,1,2,0,0,3,2,7,1,1,8,0,1,0,0,0.0
55436,0,1,2,0,0,3,2,7,1,1,8,1,2,0,2,0.0
55437,3,1,2,0,0,3,2,7,1,1,8,0,0,2,3,0.0
55438,1,2,0,3,3,0,6,1,8,8,1,0,0,0,2,332.0
55469,2,2,0,3,3,0,6,1,8,8,1,0,0,0,1,51.0
55488,1,2,0,3,3,0,6,1,8,8,1,0,4,0,0,0.0
55489,0,2,0,3,3,0,6,1,8,8,1,0,0,0,1,17.0
55496,0,2,0,3,3,0,6,1,8,8,1,0,0,0,0,0.0
55497,2,2,0,3,3,0,6,1,8,8,1,0,0,0,0,0.0
55498,4,2,0,3,3,0,6,1,8,8,1,0,0,0,1,7.0
55501,0,2,0,3,3,0,6,1,8,8,1,0,0,0,1,44.0
55517,0,2,0,3,3,0,6,1,8,8,1,0,0,0,0,35.0
55524,3,2,0,3,3,0,6,1,8,8,1,0,0,0,0,170.0
55544,1,2,0,3,3,0,6,1,8,8,1,0,0,0,0,320.0
55585,0,1,1,0,0,2,3,4,1,2,5,0,1,0,4,0.0
55586,3,1,1,0,0,2,3,4,1,2,5,0,1,0,1,0.0
55587,2,1,1,0,0,2,3,4,1,2,5,0,1,0,2,0.0
55588,0,0,1,2,2,2,1,3,7,7,6,0,0,0,2,61.0
55611,3,0,1,2,2,2,1,3,7,7,6,0,0,0,1,0.0
55612,0,0,1,2,2,2,1,3,7,7,6,0,0,0,2,3.0
55614,0,0,1,0,0,2,0,2,0,1,5,0,0,0,1,0.0
55615,0,0,1,0,0,2,0,2,0,1,5,0,0,0,0,0.0
55616,1,1,2,0,0,2,4,5,1,2,5,0,1,0,4,0.0
55617,1,1,2,0,0,2,4,5,1,2,5,0,1,0,4,0.0
55618,3,1,2,0,0,2,4,5,1,2,5,0,0,0,1,0.0
55619,0,1,2,0,0,2,4,5,1,2,5,1,2,0,5,157.0
55627,0,1,2,0,0,2,4,5,1,2,5,0,1,0,4,3.0
55628,4,1,2,0,0,2,4,5,1,2,5,1,0,0,1,0.0
55629,4,1,2,0,0,2,4,5,1,2,5,0,0,0,0,0.0
55630,0,1,2,0,0,2,4,5,1,2,5,1,2,0,5,29.0
55639,1,1,2,0,0,2,4,5,1,2,5,0,0,0,2,0.0
55640,1,1,2,0,0,2,4,5,1,2,5,0,1,0,1,0.0
55641,2,1,2,0,0,2,4,5,1,2,5,0,1,0,1,0.0
55642,2,3,1,2,1,0,7,3,7,2,1,1,2,1,5,4.0
55643,0,3,1,2,1,0,7,3,7,2,1,0,0,0,0,0.0
55644,0,3,1,2,1,0,7,3,7,2,1,0,0,0,0,0.0
55645,1,2,1,1,0,1,6,3,3,0,2,0,1,0,4,0.0
55646,0,2,1,1,0,1,6,3,3,0,2,0,1,0,4,0.0
55647,0,2,1,1,0,1,6,3,3,0,2,0,1,0,1,0.0
55648,6,2,1,1,0,1,6,3,3,0,2,1,2,0,1,0.0
55649,6,2,1,1,0,1,6,3,3,0,2,1,2,0,1,0.0
55650,0,2,0,2,2,0,7,0,5,5,0,0,4,0,0,1.0
55651,0,1,1,0,1,2,3,4,1,2,6,0,0,0,2,0.0
55652,0,1,1,0,1,2,3,4,1,2,6,0,4,0,2,0.0
55653,0,1,1,0,1,2,3,4,1,2,6,0,0,0,2,0.0
55654,0,2,2,1,1,2,6,5,2,3,5,0,0,0,0,0.0
55655,7,2,2,1,1,2,6,5,2,3,5,0,0,0,0,0.0
55656,0,2,2,1,1,2,6,5,2,3,5,0,0,0,1,0.0
55657,3,2,2,1,1,2,6,5,2,3,5,0,0,0,0,44.0
55675,2,2,2,1,1,2,6,5,2,3,5,0,0,0,1,10.0
55680,0,2,2,1,1,2,6,5,2,3,5,0,3,0,4,0.0
55681,0,0,1,1,1,2,1,4,4,3,7,1,3,0,3,47.0
55688,0,0,1,1,1,2,1,4,4,3,7,0,0,0,2,0.0
55689,2,0,1,1,1,2,1,4,4,3,7,0,0,0,1,0.0
55690,0,0,1,1,1,2,1,4,4,3,7,0,1,0,0,0.0
55691,2,0,1,1,1,2,1,4,4,3,7,0,0,5,4,1.0
55692,6,0,0,0,0,1,0,0,1,0,3,0,1,0,4,0.0
55693,3,1,0,2,1,1,3,2,5,4,3,0,0,2,2,0.0
55694,3,1,0,2,1,1,3,2,5,4,3,0,4,2,4,26.0
55703,0,1,0,2,1,1,3,2,5,4,3,0,5,0,4,23.0
55712,3,1,0,2,1,1,3,2,5,4,3,0,0,2,3,2.0
55714,3,1,0,2,1,1,3,2,5,4,3,0,0,2,2,99.0
55737,3,1,0,2,1,1,3,2,5,4,3,0,0,2,3,0.0
55738,3,1,0,2,1,1,3,2,5,4,3,0,0,2,1,0.0
55739,0,3,0,3,3,0,7,0,7,8,0,0,4,0,2,163.0
55774,0,3,0,3,3,0,7,0,7,8,0,0,0,0,1,51.0
55786,0,3,0,3,3,0,7,0,7,8,0,0,0,0,1,19.0
55787,4,1,0,2,2,0,3,0,5,6,1,0,3,0,2,0.0
55788,0,1,0,2,2,0,3,0,5,6,1,0,1,0,2,0.0
55789,4,1,0,2,2,0,3,0,5,6,1,0,0,0,1,7.0
55791,0,1,0,2,2,0,3,0,5,6,1,0,0,0,0,4.0
55792,2,1,0,2,2,0,3,0,5,6,1,1,2,0,3,0.0
55793,0,1,0,1,2,1,2,1,4,5,3,0,0,0,1,0.0
55794,4,1,0,1,2,1,2,1,4,5,3,0,0,0,4,26.0
55796,4,1,0,1,2,1,2,1,4,5,3,0,1,0,2,0.0
55797,1,1,0,1,2,1,2,1,4,5,3,0,0,0,1,168.0
55826,3,1,0,1,2,1,2,1,4,5,3,0,0,0,4,87.0
55839,0,1,0,1,2,1,2,1,4,5,3,0,0,0,3,2.0
55840,0,0,0,0,1,1,1,0,2,4,3,0,1,0,3,0.0
55841,0,0,0,0,1,1,1,0,2,4,3,0,0,0,1,0.0
55842,3,0,0,0,1,1,1,0,2,4,3,0,0,0,1,0.0
55843,0,0,0,0,1,1,1,0,2,4,3,0,0,0,1,0.0
55844,1,0,2,0,0,3,0,6,2,2,9,0,0,0,2,0.0
55845,1,0,2,0,0,3,0,6,2,2,9,0,0,0,2,2.0
55847,1,2,0,1,0,0,5,2,2,0,2,0,0,0,1,0.0
55848,1,2,0,1,0,0,5,2,2,0,2,0,1,0,1,28.0
55857,0,2,0,1,0,0,5,2,2,0,2,0,1,0,0,0.0
55858,0,2,0,1,0,0,5,2,2,0,2,1,2,0,3,0.0
55859,2,2,0,1,0,0,5,2,2,0,2,0,1,0,2,0.0
55860,3,1,2,2,2,3,3,6,6,6,7,1,2,0,3,0.0
55861,0,1,2,2,2,3,3,6,6,6,7,1,2,0,2,0.0
55862,0,1,2,2,2,3,3,6,6,6,7,0,1,0,1,0.0
55863,5,1,2,2,2,3,3,6,6,6,7,0,0,0,2,0.0
55864,1,1,2,2,2,3,3,6,6,6,7,0,1,0,0,0.0
55865,1,1,2,2,2,3,3,6,6,6,7,0,1,0,2,0.0
55866,0,1,2,2,2,3,3,6,6,6,7,1,2,0,4,8.0
55871,7,1,0,0,0,0,2,0,1,2,1,0,4,0,2,86.0
55905,4,1,0,0,0,0,2,0,1,2,1,0,0,0,1,177.0
55923,3,1,0,0,0,0,2,0,1,2,1,0,0,0,2,0.0
55924,0,1,0,0,0,0,2,0,1,2,1,0,1,0,4,0.0
55925,0,1,0,0,0,0,2,0,1,2,1,0,1,0,2,30.0
55933,0,1,0,0,0,0,2,0,1,2,1,0,4,0,1,71.0
55961,0,1,0,0,0,0,2,0,1,2,1,0,0,0,3,0.0
55962,0,0,3,1,0,3,1,8,4,0,9,0,0,0,1,0.0
55963,1,0,3,1,0,3,1,8,4,0,9,1,2,0,0,0.0
55964,0,0,3,1,0,3,1,8,4,0,9,1,2,0,0,0.0
55965,0,0,3,1,0,3,1,8,4,0,9,0,1,0,0,2.0
55966,0,0,3,1,0,3,1,8,4,0,9,0,1,0,4,0.0
55967,0,3,1,0,0,0,9,2,1,0,0,1,2,0,3,11.0
55972,0,3,1,0,0,0,9,2,1,0,0,1,0,0,0,0.0
55973,0,0,0,0,0,1,0,0,2,1,3,0,1,0,1,0.0
55974,0,0,0,0,0,1,0,0,2,1,3,0,1,0,2,0.0
55975,0,0,0,0,0,1,0,0,2,1,3,0,0,0,1,184.0
56014,0,0,0,0,0,1,0,0,2,1,3,0,0,0,3,138.0
56053,4,0,0,0,0,1,0,0,2,1,3,1,0,0,1,0.0
56054,0,1,0,2,2,0,2,1,5,6,2,0,4,0,4,0.0
56055,0,1,0,2,2,0,2,1,5,6,2,0,5,0,1,0.0
56056,5,1,0,2,2,0,2,1,5,6,2,0,1,0,2,0.0
56057,0,1,0,2,2,0,2,1,5,6,2,0,1,0,3,0.0
56058,0,1,0,2,2,0,2,1,5,6,2,0,1,0,5,0.0
56059,0,1,0,2,2,0,2,1,5,6,2,0,0,0,0,0.0
56060,0,2,0,0,0,0,6,1,2,0,1,1,3,0,2,0.0
56061,0,2,0,0,0,0,6,1,2,0,1,0,1,0,1,0.0
56062,3,2,0,0,0,0,6,1,2,0,1,0,0,0,0,0.0
56063,0,2,0,0,0,0,6,1,2,0,1,0,0,0,2,0.0
56064,1,2,0,0,0,0,6,1,2,0,1,0,5,5,1,0.0
56065,0,2,0,0,0,0,6,1,2,0,1,0,1,0,1,0.0
56066,2,2,0,0,0,0,6,1,2,0,1,0,1,0,4,0.0
56067,2,2,0,0,0,0,6,1,2,0,1,0,4,0,1,0.0
56068,0,0,0,1,1,1,2,2,3,4,4,0,0,0,0,0.0
56069,0,0,0,1,1,1,2,2,3,4,4,0,0,0,0,0.0
56070,0,0,0,1,1,1,2,2,3,4,4,0,0,0,3,0.0
56071,0,0,0,1,1,1,2,2,3,4,4,0,5,0,0,0.0
56072,0,0,0,1,1,1,2,2,3,4,4,1,2,0,5,0.0
56073,0,0,0,1,1,1,2,2,3,4,4,0,1,0,4,0.0
56074,0,0,0,1,1,1,2,2,3,4,4,0,0,0,2,0.0
56075,4,0,0,1,1,1,2,2,3,4,4,0,0,0,3,0.0
56076,4,0,0,1,1,1,2,2,3,4,4,1,0,0,5,0.0
56077,1,1,3,1,0,3,4,9,3,1,9,0,0,0,2,0.0
56078,6,1,3,1,0,3,4,9,3,1,9,0,0,0,2,0.0
56079,5,1,3,1,0,3,4,9,3,1,9,0,0,5,4,0.0
56080,2,1,3,1,0,3,4,9,3,1,9,0,0,5,2,0.0
56081,3,1,3,1,0,3,4,9,3,1,9,0,5,0,1,0.0
56082,0,1,3,1,0,3,4,9,3,1,9,1,2,0,1,0.0
56083,7,1,3,1,0,3,4,9,3,1,9,0,0,0,2,0.0
56084,3,1,3,1,0,3,4,9,3,1,9,0,4,0,0,0.0
56085,3,2,2,1,1,2,6,6,2,3,5,0,0,2,2,0.0
56086,0,2,2,1,1,2,6,6,2,3,5,0,0,0,0,0.0
56087,3,2,2,1,1,2,6,6,2,3,5,0,0,2,0,0.0
56088,3,2,2,1,1,2,6,6,2,3,5,0,0,2,1,0.0
56089,2,2,2,1,1,2,6,6,2,3,5,0,0,0,1,8.0
56091,3,2,2,1,1,2,6,6,2,3,5,1,0,2,5,1.0
56092,0,2,2,1,1,2,6,6,2,3,5,1,0,5,5,0.0
56093,3,2,2,1,1,2,6,6,2,3,5,0,0,2,1,0.0
56094,2,2,2,1,1,2,6,6,2,3,5,1,0,5,5,0.0
56095,2,2,2,1,1,2,6,6,2,3,5,1,0,5,5,0.0
56096,2,2,2,1,1,2,6,6,2,3,5,1,0,5,5,0.0
56097,2,2,2,1,1,2,6,6,2,3,5,1,0,5,5,9.0
56099,1,2,2,1,1,2,6,6,2,3,5,0,0,0,0,613.0
56142,2,2,2,1,1,2,6,6,2,3,5,0,0,0,4,0.0
56143,2,2,2,1,1,2,6,6,2,3,5,0,0,0,1,0.0
56144,0,2,1,0,0,1,5,3,0,0,3,0,4,0,0,13.0
56152,1,2,1,0,0,1,5,3,0,0,3,0,1,0,0,0.0
56153,4,2,1,0,0,1,5,3,0,0,3,0,0,0,1,0.0
56154,1,2,1,0,0,1,5,3,0,0,3,0,0,0,1,0.0
56155,1,2,1,0,0,1,5,3,0,0,3,0,5,0,1,13.0
56165,1,2,1,0,0,1,5,3,0,0,3,0,0,0,0,0.0
56166,4,2,1,0,0,1,5,3,0,0,3,0,0,5,1,0.0
56167,3,2,1,0,0,1,5,3,0,0,3,0,0,0,1,405.0
56213,1,2,0,2,3,0,6,2,7,7,2,1,2,0,0,0.0
56214,2,2,0,2,3,0,6,2,7,7,2,0,1,0,3,10.0
56218,5,2,0,1,1,0,6,1,4,3,1,0,0,0,3,0.0
56219,0,2,0,1,1,0,6,1,4,3,1,0,0,0,2,108.0
56228,4,2,0,1,1,0,6,1,4,3,1,0,0,0,4,0.0
56229,3,2,0,1,1,0,6,1,4,3,1,0,5,2,1,0.0
56230,0,0,2,0,0,3,0,5,1,2,8,0,0,0,1,0.0
56231,2,0,2,0,0,3,0,5,1,2,8,1,3,0,5,82.0
56244,2,0,2,0,0,3,0,5,1,2,8,1,2,0,2,0.0
56245,0,3,1,3,3,0,9,4,7,7,0,0,0,0,1,0.0
56246,0,3,1,3,3,0,9,4,7,7,0,0,0,0,2,3.0
56247,0,3,1,3,3,0,9,4,7,7,0,0,0,0,0,8.0
56251,0,3,1,3,3,0,9,4,7,7,0,0,0,0,0,0.0
56252,4,3,1,3,3,0,9,4,7,7,0,0,0,0,1,3.0
56254,4,3,1,3,3,0,9,4,7,7,0,0,4,0,3,0.0
56255,2,3,1,3,3,0,9,4,7,7,0,0,5,0,1,0.0
56256,0,3,1,3,3,0,9,4,7,7,0,0,5,0,0,0.0
56257,3,1,0,2,2,1,3,1,5,5,3,0,0,2,3,176.0
56286,6,0,0,0,1,1,0,1,2,3,4,0,1,0,1,0.0
56287,0,0,0,0,1,1,0,1,2,3,4,1,0,0,3,0.0
56288,0,0,0,1,0,0,1,0,3,0,1,1,2,0,1,10.0
56291,4,0,0,1,0,0,1,0,3,0,1,1,3,0,4,2.0
56293,0,0,0,1,0,0,1,0,3,0,1,0,0,0,2,0.0
56294,6,3,2,2,3,0,8,6,7,7,2,0,0,0,2,1.0
56295,5,3,2,2,3,0,8,6,7,7,2,0,0,0,1,0.0
56296,2,3,2,2,3,0,8,6,7,7,2,0,0,0,1,0.0
56297,0,3,2,2,3,0,8,6,7,7,2,0,0,0,4,0.0
56298,2,3,2,2,3,0,8,6,7,7,2,0,0,0,1,0.0
56299,1,3,2,2,3,0,8,6,7,7,2,0,3,0,2,9.0
56300,0,3,2,2,3,0,8,6,7,7,2,0,1,0,1,0.0
56301,0,3,2,2,3,0,8,6,7,7,2,0,4,0,0,0.0
56302,0,3,2,2,3,0,8,6,7,7,2,0,1,0,0,0.0
56303,0,3,2,2,3,0,8,6,7,7,2,0,4,0,0,511.0
56349,0,3,2,2,3,0,8,6,7,7,2,0,0,0,0,791.0
56397,0,3,2,2,3,0,8,6,7,7,2,0,0,0,0,97.0
56411,0,3,2,2,3,0,8,6,7,7,2,0,0,0,0,197.0
56425,4,3,2,2,3,0,8,6,7,7,2,0,0,0,0,98.0
56442,0,3,2,2,3,0,8,6,7,7,2,0,0,0,0,40.0
56452,0,0,1,0,0,2,2,3,1,0,6,1,2,0,3,0.0
56453,0,1,3,0,1,3,3,8,1,2,8,0,1,0,3,0.0
56454,3,0,1,2,2,2,0,2,6,7,5,0,4,0,0,24.0
56462,6,0,1,2,2,2,0,2,6,7,5,0,0,0,2,73.0
56483,0,0,1,2,2,2,0,2,6,7,5,0,3,0,1,0.0
56484,7,0,1,2,2,2,0,2,6,7,5,1,3,0,0,0.0
56485,7,0,1,2,2,2,0,2,6,7,5,1,3,0,1,0.0
56486,0,3,0,3,3,0,8,1,7,7,0,1,2,0,1,912.0
56514,0,3,0,3,3,0,8,1,7,7,0,0,0,0,0,9.0
56516,5,3,0,3,3,0,8,1,7,7,0,0,1,0,1,0.0
56517,0,3,0,3,3,0,8,1,7,7,0,0,0,0,1,394.0
56562,0,3,0,3,3,0,8,1,7,7,0,0,4,0,1,26.0
56571,3,3,0,3,3,0,8,1,7,7,0,0,4,0,0,0.0
56572,0,1,2,2,2,2,4,6,5,5,6,0,0,0,3,0.0
56573,3,1,2,2,2,2,4,6,5,5,6,0,1,0,2,0.0
56574,3,0,0,2,2,0,0,0,6,6,1,0,0,0,1,2.0
56576,3,0,0,2,2,0,0,0,6,6,1,0,0,2,1,76.0
56594,0,0,0,2,2,0,0,0,6,6,1,0,4,0,1,27.0
56599,0,0,1,0,0,2,1,4,0,1,7,0,0,0,0,0.0
56600,0,0,0,2,0,1,1,1,5,1,3,0,0,0,1,0.0
56601,7,0,0,2,0,1,1,1,5,1,3,0,4,0,3,0.0
56602,4,0,0,2,0,1,1,1,5,1,3,0,4,0,0,37.0
56605,7,0,0,2,0,1,1,1,5,1,3,0,4,0,0,90.0
56617,0,1,0,2,1,1,3,1,5,4,2,0,0,0,2,20.0
56629,4,1,0,2,1,1,3,1,5,4,2,0,1,0,1,0.0
56630,2,0,2,0,0,3,1,6,1,0,8,0,4,0,0,0.0
56631,0,2,3,0,0,3,6,8,2,2,7,0,0,0,1,0.0
56632,1,2,3,0,0,3,6,8,2,2,7,1,2,0,3,0.0
56633,0,2,3,0,0,3,6,8,2,2,7,0,1,0,1,0.0
56634,0,2,3,0,0,3,6,8,2,2,7,0,1,0,0,0.0
56635,0,0,0,0,0,1,0,0,1,2,3,0,1,0,3,0.0
56636,2,2,3,1,0,2,6,7,4,2,7,0,0,0,0,0.0
56637,5,2,3,1,0,2,6,7,4,2,7,0,0,5,3,0.0
56638,1,2,3,1,0,2,6,7,4,2,7,0,0,0,2,0.0
56639,1,2,3,1,0,2,6,7,4,2,7,0,1,0,1,0.0
56640,0,1,1,0,0,1,2,2,0,1,4,0,0,0,4,161.0
56672,5,1,1,0,0,1,2,2,0,1,4,0,0,0,0,15.0
56677,0,1,1,0,0,1,2,2,0,1,4,0,0,0,0,108.0
56687,2,1,1,0,0,1,2,2,0,1,4,0,0,0,1,0.0
56688,3,1,1,0,0,1,2,2,0,1,4,0,0,2,2,7.0
56689,2,1,1,0,0,1,2,2,0,1,4,0,0,0,1,0.0
56690,0,1,0,0,0,1,3,1,0,0,2,0,1,0,2,41.0
56697,4,0,0,2,1,0,2,0,6,2,1,0,0,0,1,0.0
56698,1,0,0,2,1,0,2,0,6,2,1,0,1,0,3,0.0
56699,1,0,2,0,0,2,1,5,1,0,7,1,0,0,3,0.0
56700,1,0,2,0,0,2,1,5,1,0,7,1,0,0,4,0.0
56701,1,0,2,0,0,2,1,5,1,0,7,1,2,0,1,0.0
56702,6,0,2,0,0,2,1,5,1,0,7,0,0,0,2,14.0
56706,0,1,3,0,0,3,3,8,1,1,9,1,2,0,2,0.0
56707,5,1,3,0,0,3,3,8,1,1,9,0,1,0,1,0.0
56708,5,1,3,0,0,3,3,8,1,1,9,0,0,0,2,0.0
56709,4,1,3,0,0,3,3,8,1,1,9,1,4,5,0,0.0
56710,4,1,3,0,0,3,3,8,1,1,9,1,4,5,0,26.0
56714,3,1,3,0,0,3,3,8,1,1,9,0,0,0,2,0.0
56715,0,1,3,0,0,3,3,8,1,1,9,0,1,0,3,0.0
56716,0,1,3,0,0,3,3,8,1,1,9,0,1,0,1,0.0
56717,2,1,0,0,0,0,4,0,0,0,1,0,5,0,1,11.0
56719,7,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0.0
56720,3,3,0,2,2,0,9,0,6,7,0,0,0,0,1,42.0
56729,0,3,0,3,3,0,7,0,7,7,0,0,0,0,2,134.0
56750,0,3,0,3,3,0,7,0,7,7,0,1,0,0,2,19.0
56759,4,3,0,3,3,0,7,0,7,7,0,0,0,0,1,26.0
56766,4,3,0,3,3,0,7,0,7,7,0,0,0,0,1,0.0
56767,4,3,0,3,3,0,7,0,7,7,0,0,0,0,1,0.0
56768,0,3,0,3,3,0,7,0,7,7,0,0,1,0,2,0.0
56769,0,3,0,3,3,0,7,0,7,7,0,0,5,0,1,0.0
56770,3,3,0,3,3,0,7,0,7,7,0,0,0,2,0,5.0
56773,1,0,1,0,0,2,0,2,0,1,6,0,3,0,3,5.0
56776,1,1,2,1,0,2,4,6,4,1,7,0,4,5,1,0.0
56777,0,1,2,1,0,2,4,6,4,1,7,0,4,0,3,126.0
56800,0,1,2,1,0,2,4,6,4,1,7,0,0,0,3,0.0
56801,1,1,2,1,0,2,4,6,4,1,7,0,1,0,4,13.0
56803,0,0,3,1,0,3,1,7,3,2,9,0,0,0,1,0.0
56804,0,0,3,1,0,3,1,7,3,2,9,0,1,0,1,0.0
56805,0,0,3,1,0,3,1,7,3,2,9,0,1,0,2,0.0
56806,3,0,3,1,0,3,1,7,3,2,9,0,0,2,3,0.0
56807,0,0,2,0,1,3,0,6,1,2,8,0,0,0,1,0.0
56808,0,0,2,0,1,3,0,6,1,2,8,0,1,0,2,0.0
56809,3,0,2,0,1,3,0,6,1,2,8,0,0,0,0,3.0
56810,5,0,1,0,0,2,1,3,1,0,5,0,0,0,0,19.0
56813,0,0,1,0,0,2,1,3,1,0,5,1,4,0,0,0.0
56814,1,0,1,0,0,2,1,3,1,0,5,0,1,0,1,0.0
56815,0,0,1,0,0,2,2,4,0,0,7,0,0,0,4,0.0
56816,0,0,1,0,0,2,2,4,0,0,7,0,1,0,2,0.0
56817,0,0,1,0,0,2,2,4,0,0,7,0,1,0,4,0.0
56818,0,3,0,3,2,0,9,0,7,6,0,1,2,0,1,130.0
56832,0,3,0,3,2,0,9,0,7,6,0,0,0,0,1,7.0
56837,0,3,0,3,2,0,9,0,7,6,0,0,5,0,1,0.0
56838,0,3,0,3,2,0,9,0,7,6,0,0,0,0,2,0.0
56839,3,1,1,1,1,1,4,2,2,2,3,0,0,2,3,570.0
56862,0,1,1,1,1,1,4,2,2,2,3,0,1,0,2,3.0
56864,4,1,1,1,1,1,4,2,2,2,3,0,1,0,3,0.0
56865,6,1,1,1,1,1,4,2,2,2,3,0,1,0,2,0.0
56866,0,1,1,1,1,1,4,2,2,2,3,0,1,0,1,0.0
56867,6,1,0,0,0,1,3,2,0,0,3,1,2,0,3,0.0
56868,0,1,0,0,0,1,3,2,0,0,3,0,4,0,2,38.0
56874,0,1,3,0,0,3,3,7,2,0,8,0,0,0,1,0.0
56875,4,1,3,0,0,3,3,7,2,0,8,0,0,0,0,0.0
56876,0,0,1,0,0,2,2,3,0,1,6,1,2,0,1,0.0
56877,0,0,0,2,2,1,1,1,6,7,4,0,0,0,1,0.0
56878,4,0,0,2,2,1,1,1,6,7,4,0,0,0,3,0.0
56879,3,2,1,3,3,1,6,3,7,7,3,0,0,0,2,178.0
56924,1,2,1,3,3,1,6,3,7,7,3,0,0,0,3,29.0
56930,4,2,1,3,3,1,6,3,7,7,3,0,0,0,2,0.0
56931,1,2,1,3,3,1,6,3,7,7,3,0,4,0,3,2.0
56932,0,2,1,3,3,1,6,3,7,7,3,0,0,0,1,0.0
56933,1,2,1,3,3,1,6,3,7,7,3,0,1,0,4,0.0
56934,1,2,1,3,3,1,6,3,7,7,3,0,1,0,3,0.0
56935,4,2,1,3,3,1,6,3,7,7,3,0,0,0,2,0.0
56936,4,2,1,3,3,1,6,3,7,7,3,1,4,0,0,9.0
56939,1,2,1,3,3,1,6,3,7,7,3,1,2,0,5,0.0
56940,5,2,1,3,3,1,6,3,7,7,3,1,2,0,1,0.0
56941,3,2,1,3,3,1,6,3,7,7,3,0,0,0,2,0.0
56942,0,2,1,3,3,1,6,3,7,7,3,0,0,0,1,0.0
56943,0,2,1,3,3,1,6,3,7,7,3,0,1,0,0,0.0
56944,0,2,1,3,3,1,6,3,7,7,3,0,1,0,2,0.0
56945,1,2,1,3,3,1,6,3,7,7,3,0,1,0,4,0.0
56946,0,1,1,2,2,1,2,2,6,6,4,0,0,5,1,0.0
56947,5,1,1,2,2,1,2,2,6,6,4,0,0,0,4,0.0
56948,3,0,0,2,2,1,0,0,6,7,3,0,0,2,2,0.0
56949,3,0,0,2,2,1,0,0,6,7,3,0,0,0,2,0.0
56950,3,0,0,2,2,1,0,0,6,7,3,0,0,2,2,0.0
56951,6,0,0,2,2,1,0,0,6,7,3,1,2,0,4,0.0
56952,6,0,0,2,2,1,0,0,6,7,3,0,0,0,0,0.0
56953,0,0,0,2,2,1,0,0,6,7,3,0,1,0,3,0.0
56954,0,0,0,2,2,1,0,0,6,7,3,0,1,0,4,0.0
56955,2,0,0,2,2,1,0,0,6,7,3,0,1,0,3,0.0
56956,0,0,0,2,2,1,0,0,6,7,3,0,1,0,1,0.0
56957,3,0,0,2,2,1,0,0,6,7,3,0,0,0,0,0.0
56958,0,0,0,2,2,1,0,0,6,7,3,0,1,0,3,0.0
56959,1,1,1,2,2,1,4,2,6,5,3,0,1,0,1,0.0
